time,lcj,hxj,fyj,hgj,
2018-5-20 11:12:38.141,150.3,121.17,-0.097,-1.004,
2018-5-20 11:12:38.187,150.35,121.17,-0.097,-1.001,
2018-5-20 11:12:38.234,150.38,121.17,-0.096,-0.999,
2018-5-20 11:12:38.297,150.42,121.17,-0.09,-1,
2018-5-20 11:12:38.343,150.47,121.17,-0.089,-1,
2018-5-20 11:12:38.39,150.52,121.16,-0.09,-0.998,
2018-5-20 11:12:38.437,150.56,121.16,-0.092,-1.003,
2018-5-20 11:12:38.499,150.6,121.16,-0.095,-1.007,
2018-5-20 11:12:38.546,150.65,121.15,-0.091516,-1.003,
2018-5-20 11:12:38.593,150.69,121.16,-0.092,-1.003,
2018-5-20 11:12:38.655,150.73,121.16,-0.089,-1.003,
2018-5-20 11:12:38.702,150.77,121.16,-0.09,-1.011,
2018-5-20 11:12:38.749,150.82,121.16,-0.088,-1.006,
2018-5-20 11:12:38.796,150.87,121.16,-0.089,-1.006,
2018-5-20 11:12:38.858,150.9,121.16,-0.091,-1.011,
2018-5-20 11:12:38.905,150.94,121.16,-0.087,-1.007,
2018-5-20 11:12:38.952,150.99,121.16,-0.086,-1.006,
2018-5-20 11:12:38.999,151.03,121.16,-0.083,-1.007,
2018-5-20 11:12:39.061,151.07,121.16,-0.084,-1.009,
2018-5-20 11:12:39.108,151.12,121.16,-0.085,-1.005,
2018-5-20 11:12:39.155,151.16,121.16,-0.088,-1.01,
2018-5-20 11:12:39.201,151.2,121.16,-0.088,-1.011,
2018-5-20 11:12:39.264,151.24,121.16,-0.084,-1.012,
2018-5-20 11:12:39.311,151.29,121.16,-0.082,-1.014,
2018-5-20 11:12:39.357,151.33,121.16,-0.081,-1.015,
2018-5-20 11:12:39.42,151.37,121.16,-0.081,-1.014,
2018-5-20 11:12:39.467,151.42,121.16,-0.084516,-1.0144,
2018-5-20 11:12:39.513,151.46,121.16,-0.086,-1.009,
2018-5-20 11:12:39.56,151.5,121.16,-0.085,-1.015,
2018-5-20 11:12:39.623,151.54,121.16,-0.082,-1.015,
2018-5-20 11:12:39.669,151.59,121.16,-0.084,-1.013,
2018-5-20 11:12:39.716,151.63,121.16,-0.084,-1.015,
2018-5-20 11:12:39.779,151.67,121.16,-0.085,-1.019,
2018-5-20 11:12:39.825,151.72,121.16,-0.089,-1.013,
2018-5-20 11:12:39.872,151.76,121.16,-0.092,-1.018,
2018-5-20 11:12:39.919,151.8,121.16,-0.086,-1.0165,
2018-5-20 11:12:39.981,151.84,121.16,-0.087,-1.019,
2018-5-20 11:12:40.028,151.88,121.16,-0.084,-1.014,
2018-5-20 11:12:40.075,151.92,121.17,-0.088,-1.013,
2018-5-20 11:12:40.122,151.97,121.17,-0.086,-1.02,
2018-5-20 11:12:40.184,152.01,121.17,-0.089,-1.019,
2018-5-20 11:12:40.231,152.05,121.17,-0.091,-1.019,
2018-5-20 11:12:40.278,152.1,121.17,-0.091,-1.02,
2018-5-20 11:12:40.34,152.14,121.17,-0.089,-1.018,
2018-5-20 11:12:40.387,152.17,121.17,-0.089,-1.016,
2018-5-20 11:12:40.434,152.22,121.17,-0.088,-1.018,
2018-5-20 11:12:40.481,152.27,121.17,-0.089,-1.02,
2018-5-20 11:12:40.543,152.31,121.17,-0.093,-1.019,
2018-5-20 11:12:40.59,152.35,121.16,-0.089516,-1.0205,
2018-5-20 11:12:40.637,152.39,121.16,-0.09,-1.022,
2018-5-20 11:12:40.683,152.43,121.16,-0.093,-1.025,
2018-5-20 11:12:40.746,152.47,121.16,-0.094,-1.024,
2018-5-20 11:12:40.793,152.52,121.16,-0.097,-1.028,
2018-5-20 11:12:40.839,152.57,121.16,-0.099,-1.027,
2018-5-20 11:12:40.902,152.61,121.16,-0.101,-1.028,
2018-5-20 11:12:40.949,152.65,121.16,-0.10252,-1.0285,
2018-5-20 11:12:40.995,152.69,121.16,-0.101,-1.03,
2018-5-20 11:12:41.042,152.74,121.16,-0.101,-1.032,
2018-5-20 11:12:41.105,152.79,121.15,-0.102,-1.032,
2018-5-20 11:12:41.151,152.83,121.16,-0.108,-1.033,
2018-5-20 11:12:41.198,152.87,121.15,-0.111,-1.036,
2018-5-20 11:12:41.261,152.91,121.15,-0.11,-1.041,
2018-5-20 11:12:41.307,152.96,121.15,-0.11,-1.037,
2018-5-20 11:12:41.354,153,121.15,-0.109,-1.039,
2018-5-20 11:12:41.401,153.04,121.15,-0.104,-1.039,
2018-5-20 11:12:41.463,153.09,121.15,-0.106,-1.047,
2018-5-20 11:12:41.51,153.13,121.15,-0.107,-1.045,
2018-5-20 11:12:41.557,153.18,121.15,-0.109,-1.046,
2018-5-20 11:12:41.604,153.21,121.16,-0.109,-1.046,
2018-5-20 11:12:41.666,153.26,121.15,-0.104,-1.046,
2018-5-20 11:12:41.713,153.3,121.16,-0.107,-1.049,
2018-5-20 11:12:41.76,153.34,121.15,-0.102,-1.049,
2018-5-20 11:12:41.822,153.39,121.16,-0.108,-1.054,
2018-5-20 11:12:41.869,153.43,121.16,-0.109,-1.053,
2018-5-20 11:12:41.916,153.47,121.15,-0.109,-1.052,
2018-5-20 11:12:41.963,153.51,121.15,-0.107,-1.055,
2018-5-20 11:12:42.025,153.56,121.15,-0.105,-1.058,
2018-5-20 11:12:42.072,153.6,121.15,-0.106,-1.059,
2018-5-20 11:12:42.119,153.64,121.16,-0.105,-1.055,
2018-5-20 11:12:42.165,153.69,121.16,-0.109,-1.053,
2018-5-20 11:12:42.228,153.73,121.16,-0.109,-1.058,
2018-5-20 11:12:42.275,153.77,121.16,-0.11052,-1.0589,
2018-5-20 11:12:42.321,153.81,121.16,-0.112,-1.058,
2018-5-20 11:12:42.384,153.86,121.16,-0.108,-1.061,
2018-5-20 11:12:42.431,153.9,121.16,-0.11,-1.062,
2018-5-20 11:12:42.477,153.95,121.16,-0.113,-1.06,
2018-5-20 11:12:42.524,153.99,121.16,-0.114,-1.061,
2018-5-20 11:12:42.587,154.03,121.17,-0.118,-1.065,
2018-5-20 11:12:42.633,154.07,121.17,-0.112,-1.063,
2018-5-20 11:12:42.68,154.11,121.17,-0.111,-1.068,
2018-5-20 11:12:42.743,154.16,121.17,-0.10997,-1.064,
2018-5-20 11:12:42.789,154.21,121.17,-0.111,-1.072,
2018-5-20 11:12:42.836,154.25,121.18,-0.117,-1.068,
2018-5-20 11:12:42.883,154.29,121.18,-0.118,-1.066,
2018-5-20 11:12:42.945,154.33,121.18,-0.12,-1.067,
2018-5-20 11:12:42.992,154.37,121.18,-0.119,-1.068,
2018-5-20 11:12:43.039,154.41,121.18,-0.118,-1.067,
2018-5-20 11:12:43.086,154.46,121.17,-0.114,-1.069,
2018-5-20 11:12:43.148,154.49,121.17,-0.118,-1.071,
2018-5-20 11:12:43.195,154.54,121.18,-0.122,-1.07,
2018-5-20 11:12:43.242,154.58,121.17,-0.125,-1.069,
2018-5-20 11:12:43.289,154.62,121.17,-0.124,-1.069,
2018-5-20 11:12:43.351,154.66,121.17,-0.119,-1.068,
2018-5-20 11:12:43.398,154.7,121.17,-0.119,-1.067,
2018-5-20 11:12:43.445,154.74,121.17,-0.118,-1.067,
2018-5-20 11:12:43.507,154.79,121.17,-0.119,-1.064,
2018-5-20 11:12:43.554,154.82,121.17,-0.119,-1.066,
2018-5-20 11:12:43.601,154.87,121.17,-0.123,-1.063,
2018-5-20 11:12:43.647,154.91,121.17,-0.118,-1.063,
2018-5-20 11:12:43.71,154.95,121.17,-0.117,-1.063,
2018-5-20 11:12:43.757,154.99,121.17,-0.113,-1.057,
2018-5-20 11:12:43.803,155.03,121.17,-0.108,-1.06,
2018-5-20 11:12:43.85,155.07,121.18,-0.112,-1.059,
2018-5-20 11:12:43.913,155.12,121.18,-0.113,-1.064,
2018-5-20 11:12:43.959,155.16,121.18,-0.112,-1.059,
2018-5-20 11:12:44.006,155.2,121.18,-0.108,-1.064,
2018-5-20 11:12:44.069,155.25,121.18,-0.105,-1.055,
2018-5-20 11:12:44.115,155.29,121.18,-0.107,-1.051,
2018-5-20 11:12:44.162,155.33,121.18,-0.106,-1.06,
2018-5-20 11:12:44.209,155.37,121.18,-0.109,-1.053,
2018-5-20 11:12:44.271,155.41,121.18,-0.109,-1.056,
2018-5-20 11:12:44.318,155.45,121.18,-0.109,-1.056,
2018-5-20 11:12:44.365,155.5,121.18,-0.105,-1.047,
2018-5-20 11:12:44.427,155.54,121.18,-0.103,-1.048,
2018-5-20 11:12:44.474,155.58,121.18,-0.099,-1.051,
2018-5-20 11:12:44.521,155.62,121.18,-0.101,-1.047,
2018-5-20 11:12:44.568,155.66,121.19,-0.101,-1.044,
2018-5-20 11:12:44.63,155.7,121.18,-0.104,-1.045,
2018-5-20 11:12:44.677,155.75,121.18,-0.101,-1.041,
2018-5-20 11:12:44.724,155.78,121.18,-0.1,-1.043,
2018-5-20 11:12:44.771,155.83,121.18,-0.096,-1.043,
2018-5-20 11:12:44.833,155.87,121.18,-0.096,-1.044,
2018-5-20 11:12:44.88,155.91,121.18,-0.099,-1.035,
2018-5-20 11:12:44.927,155.96,121.19,-0.102,-1.035,
2018-5-20 11:12:44.989,156,121.18,-0.1,-1.029,
2018-5-20 11:12:45.036,156.04,121.19,-0.103,-1.033,
2018-5-20 11:12:45.083,156.08,121.19,-0.101,-1.034,
2018-5-20 11:12:45.129,156.12,121.19,-0.099,-1.031,
2018-5-20 11:12:45.192,156.16,121.19,-0.098,-1.03,
2018-5-20 11:12:45.239,156.21,121.19,-0.102,-1.034,
2018-5-20 11:12:45.285,156.26,121.19,-0.104,-1.035,
2018-5-20 11:12:45.332,156.29,121.19,-0.105,-1.027,
2018-5-20 11:12:45.395,156.33,121.19,-0.101,-1.025,
2018-5-20 11:12:45.441,156.38,121.19,-0.099,-1.027,
2018-5-20 11:12:45.488,156.42,121.19,-0.1,-1.027,
2018-5-20 11:12:45.535,156.47,121.19,-0.098,-1.025,
2018-5-20 11:12:45.597,156.51,121.18,-0.103,-1.026,
2018-5-20 11:12:45.644,156.55,121.18,-0.098,-1.03,
2018-5-20 11:12:45.691,156.6,121.18,-0.095,-1.027,
2018-5-20 11:12:45.753,156.64,121.18,-0.093,-1.025,
2018-5-20 11:12:45.8,156.68,121.18,-0.09,-1.018,
2018-5-20 11:12:45.847,156.73,121.17,-0.092,-1.022,
2018-5-20 11:12:45.894,156.77,121.17,-0.093,-1.019,
2018-5-20 11:12:45.956,156.82,121.17,-0.096,-1.02,
2018-5-20 11:12:46.003,156.85,121.16,-0.096,-1.017,
2018-5-20 11:12:46.05,156.9,121.16,-0.093,-1.018,
2018-5-20 11:12:46.112,156.95,121.16,-0.092,-1.014,
2018-5-20 11:12:46.159,156.99,121.15,-0.091,-1.016,
2018-5-20 11:12:46.206,157.03,121.15,-0.088,-1.017,
2018-5-20 11:12:46.253,157.07,121.15,-0.093,-1.013,
2018-5-20 11:12:46.315,157.12,121.15,-0.092,-1.015,
2018-5-20 11:12:46.362,157.16,121.15,-0.095,-1.018,
2018-5-20 11:12:46.409,157.2,121.15,-0.095,-1.018,
2018-5-20 11:12:46.455,157.25,121.15,-0.095,-1.012,
2018-5-20 11:12:46.518,157.29,121.15,-0.092516,-1.011,
2018-5-20 11:12:46.565,157.33,121.15,-0.094,-1.013,
2018-5-20 11:12:46.611,157.38,121.15,-0.096,-1.008,
2018-5-20 11:12:46.674,157.42,121.15,-0.1,-1.0085,
2018-5-20 11:12:46.721,157.46,121.14,-0.098,-1.006,
2018-5-20 11:12:46.767,157.5,121.14,-0.095,-1.01,
2018-5-20 11:12:46.814,157.55,121.14,-0.099,-1.006,
2018-5-20 11:12:46.877,157.59,121.14,-0.103,-1.007,
2018-5-20 11:12:46.923,157.63,121.13,-0.104,-1.009,
2018-5-20 11:12:46.97,157.67,121.14,-0.107,-1.01,
2018-5-20 11:12:47.033,157.72,121.13,-0.109,-1.007,
2018-5-20 11:12:47.079,157.76,121.13,-0.11,-1.006,
2018-5-20 11:12:47.126,157.8,121.13,-0.112,-1.002,
2018-5-20 11:12:47.173,157.85,121.12,-0.107,-1.009,
2018-5-20 11:12:47.235,157.89,121.13,-0.114,-1.006,
2018-5-20 11:12:47.282,157.93,121.12,-0.114,-1.009,
2018-5-20 11:12:47.329,157.97,121.12,-0.12,-1.009,
2018-5-20 11:12:47.376,158.01,121.12,-0.12,-1.012,
2018-5-20 11:12:47.438,158.05,121.12,-0.121,-1.011,
2018-5-20 11:12:47.485,158.1,121.12,-0.12,-1.009,
2018-5-20 11:12:47.532,158.14,121.13,-0.122,-1.004,
2018-5-20 11:12:47.579,158.18,121.13,-0.119,-1.008,
2018-5-20 11:12:47.641,158.23,121.13,-0.123,-1.011,
2018-5-20 11:12:47.688,158.26,121.14,-0.126,-1.012,
2018-5-20 11:12:47.735,158.3,121.14,-0.125,-1.014,
2018-5-20 11:12:47.797,158.34,121.14,-0.125,-1.01,
2018-5-20 11:12:47.844,158.38,121.14,-0.122,-1.009,
2018-5-20 11:12:47.891,158.43,121.14,-0.124,-1.012,
2018-5-20 11:12:47.937,158.46,121.14,-0.125,-1.015,
2018-5-20 11:12:48,158.51,121.15,-0.128,-1.013,
2018-5-20 11:12:48.047,158.55,121.15,-0.129,-1.014,
2018-5-20 11:12:48.093,158.59,121.15,-0.129,-1.013,
2018-5-20 11:12:48.156,158.63,121.15,-0.126,-1.014,
2018-5-20 11:12:48.203,158.67,121.15,-0.121,-1.016,
2018-5-20 11:12:48.249,158.71,121.15,-0.116,-1.016,
2018-5-20 11:12:48.296,158.75,121.15,-0.117,-1.013,
2018-5-20 11:12:48.359,158.79,121.15,-0.122,-1.015,
2018-5-20 11:12:48.405,158.83,121.15,-0.123,-1.017,
2018-5-20 11:12:48.452,158.87,121.15,-0.121,-1.01,
2018-5-20 11:12:48.499,158.92,121.15,-0.12,-1.013,
2018-5-20 11:12:48.561,158.95,121.15,-0.115,-1.013,
2018-5-20 11:12:48.624,159,121.15,-0.11503,-1.0105,
2018-5-20 11:12:48.655,159.04,121.15,-0.114,-1.016,
2018-5-20 11:12:48.717,159.08,121.15,-0.116,-1.015,
2018-5-20 11:12:48.764,159.12,121.15,-0.116,-1.014,
2018-5-20 11:12:48.811,159.16,121.15,-0.117,-1.013,
2018-5-20 11:12:48.858,159.2,121.16,-0.11,-1.013,
2018-5-20 11:12:48.92,159.25,121.16,-0.111,-1.016,
2018-5-20 11:12:48.967,159.29,121.16,-0.112,-1.0175,
2018-5-20 11:12:49.014,159.33,121.16,-0.12,-1.014,
2018-5-20 11:12:49.061,159.38,121.16,-0.122,-1.017,
2018-5-20 11:12:49.123,159.42,121.16,-0.122,-1.014,
2018-5-20 11:12:49.17,159.46,121.16,-0.122,-1.017,
2018-5-20 11:12:49.217,159.5,121.16,-0.118,-1.014,
2018-5-20 11:12:49.279,159.54,121.16,-0.119,-1.013,
2018-5-20 11:12:49.326,159.58,121.16,-0.121,-1.013,
2018-5-20 11:12:49.373,159.63,121.17,-0.123,-1.015,
2018-5-20 11:12:49.419,159.68,121.16,-0.125,-1.014,
2018-5-20 11:12:49.482,159.71,121.16,-0.126,-1.012,
2018-5-20 11:12:49.529,159.75,121.16,-0.122,-1.019,
2018-5-20 11:12:49.575,159.8,121.16,-0.121,-1.01,
2018-5-20 11:12:49.622,159.84,121.16,-0.118,-1.015,
2018-5-20 11:12:49.685,159.88,121.16,-0.118,-1.012,
2018-5-20 11:12:49.731,159.93,121.16,-0.12,-1.014,
2018-5-20 11:12:49.778,159.98,121.16,-0.12,-1.012,
2018-5-20 11:12:49.841,160.01,121.16,-0.116,-1.013,
2018-5-20 11:12:49.887,160.06,121.16,-0.113,-1.014,
2018-5-20 11:12:49.934,160.1,121.16,-0.108,-1.013,
2018-5-20 11:12:49.981,160.15,121.17,-0.111,-1.01,
2018-5-20 11:12:50.043,160.2,121.16,-0.112,-1.015,
2018-5-20 11:12:50.09,160.24,121.17,-0.112,-1.015,
2018-5-20 11:12:50.137,160.28,121.17,-0.113,-1.013,
2018-5-20 11:12:50.184,160.32,121.17,-0.108,-1.016,
2018-5-20 11:12:50.246,160.37,121.17,-0.11,-1.014,
2018-5-20 11:12:50.293,160.42,121.17,-0.103,-1.015,
2018-5-20 11:12:50.34,160.46,121.17,-0.105,-1.012,
2018-5-20 11:12:50.402,160.49,121.17,-0.108,-1.011,
2018-5-20 11:12:50.449,160.54,121.17,-0.112,-1.018,
2018-5-20 11:12:50.496,160.59,121.17,-0.109,-1.013,
2018-5-20 11:12:50.543,160.63,121.17,-0.104,-1.008,
2018-5-20 11:12:50.605,160.67,121.17,-0.1,-1.01,
2018-5-20 11:12:50.652,160.72,121.17,-0.104,-1.012,
2018-5-20 11:12:50.699,160.76,121.17,-0.105,-1.006,
2018-5-20 11:12:50.761,160.81,121.17,-0.107,-1.006,
2018-5-20 11:12:50.808,160.85,121.17,-0.105,-1.005,
2018-5-20 11:12:50.855,160.89,121.17,-0.1,-1.003,
2018-5-20 11:12:50.901,160.94,121.17,-0.098,-1.003,
2018-5-20 11:12:50.964,160.98,121.17,-0.099,-0.999,
2018-5-20 11:12:51.011,161.02,121.17,-0.097,-1.003,
2018-5-20 11:12:51.057,161.07,121.17,-0.1,-1.002,
2018-5-20 11:12:51.104,161.11,121.16,-0.104,-1.002,
2018-5-20 11:12:51.167,161.16,121.16,-0.101,-1.003,
2018-5-20 11:12:51.213,161.2,121.16,-0.1,-1.003,
2018-5-20 11:12:51.26,161.24,121.17,-0.095,-0.998,
2018-5-20 11:12:51.323,161.28,121.16,-0.099,-1.004,
2018-5-20 11:12:51.369,161.33,121.17,-0.099,-1.003,
2018-5-20 11:12:51.416,161.37,121.16,-0.104,-1.006,
2018-5-20 11:12:51.463,161.41,121.17,-0.105,-1.001,
2018-5-20 11:12:51.525,161.46,121.17,-0.102,-1.001,
2018-5-20 11:12:51.572,161.5,121.17,-0.101,-1.002,
2018-5-20 11:12:51.619,161.54,121.17,-0.101,-1.008,
2018-5-20 11:12:51.666,161.58,121.17,-0.101,-1.004,
2018-5-20 11:12:51.728,161.63,121.17,-0.105,-1.002,
2018-5-20 11:12:51.775,161.68,121.17,-0.105,-1.003,
2018-5-20 11:12:51.822,161.72,121.17,-0.105,-1.007,
2018-5-20 11:12:51.884,161.76,121.17,-0.102,-1.004,
2018-5-20 11:12:51.931,161.8,121.17,-0.101,-1.004,
2018-5-20 11:12:51.978,161.84,121.17,-0.102,-1.006,
2018-5-20 11:12:52.025,161.88,121.17,-0.10203,-1.0085,
2018-5-20 11:12:52.087,161.93,121.17,-0.102,-1.005,
2018-5-20 11:12:52.134,161.96,121.17,-0.1,-1.008,
2018-5-20 11:12:52.181,162.01,121.16,-0.1,-1.008,
2018-5-20 11:12:52.227,162.05,121.16,-0.096,-1.007,
2018-5-20 11:12:52.29,162.09,121.16,-0.096,-1.008,
2018-5-20 11:12:52.337,162.13,121.16,-0.093,-1.012,
2018-5-20 11:12:52.383,162.17,121.16,-0.097,-1.009,
2018-5-20 11:12:52.446,162.21,121.16,-0.099,-1.011,
2018-5-20 11:12:52.493,162.24,121.16,-0.096,-1.007,
2018-5-20 11:12:52.539,162.29,121.16,-0.093,-1.01,
2018-5-20 11:12:52.586,162.32,121.16,-0.093,-1.01,
2018-5-20 11:12:52.649,162.37,121.16,-0.089,-1.009,
2018-5-20 11:12:52.695,162.4,121.16,-0.089,-1.009,
2018-5-20 11:12:52.742,162.44,121.17,-0.086,-1.01,
2018-5-20 11:12:52.789,162.48,121.17,-0.085,-1.01,
2018-5-20 11:12:52.851,162.52,121.17,-0.09,-1.01,
2018-5-20 11:12:52.898,162.56,121.17,-0.091,-1.01,
2018-5-20 11:12:52.945,162.59,121.17,-0.087,-1.014,
2018-5-20 11:12:53.007,162.63,121.17,-0.087,-1.012,
2018-5-20 11:12:53.054,162.67,121.17,-0.084,-1.014,
2018-5-20 11:12:53.101,162.71,121.17,-0.085,-1.01,
2018-5-20 11:12:53.148,162.75,121.17,-0.087,-1.01,
2018-5-20 11:12:53.21,162.78,121.17,-0.09,-1.011,
2018-5-20 11:12:53.257,162.82,121.17,-0.088,-1.011,
2018-5-20 11:12:53.304,162.86,121.17,-0.085,-1.009,
2018-5-20 11:12:53.366,162.89,121.17,-0.084,-1.009,
2018-5-20 11:12:53.413,162.93,121.17,-0.077,-1.009,
2018-5-20 11:12:53.46,162.97,121.17,-0.076,-1.013,
2018-5-20 11:12:53.507,163,121.17,-0.081,-1.008,
2018-5-20 11:12:53.569,163.04,121.16,-0.084,-1.014,
2018-5-20 11:12:53.616,163.08,121.16,-0.088,-1.008,
2018-5-20 11:12:53.663,163.11,121.17,-0.086,-1.011,
2018-5-20 11:12:53.709,163.14,121.17,-0.082,-1.01,
2018-5-20 11:12:53.772,163.18,121.17,-0.081,-1.009,
2018-5-20 11:12:53.819,163.22,121.17,-0.082,-1.006,
2018-5-20 11:12:53.865,163.25,121.16,-0.081,-1.011,
2018-5-20 11:12:53.928,163.29,121.16,-0.084,-1.009,
2018-5-20 11:12:53.975,163.33,121.16,-0.085,-1.012,
2018-5-20 11:12:54.021,163.36,121.16,-0.087,-1.018,
2018-5-20 11:12:54.068,163.4,121.16,-0.088,-1.01,
2018-5-20 11:12:54.131,163.43,121.15,-0.086,-1.011,
2018-5-20 11:12:54.177,163.47,121.16,-0.087,-1.016,
2018-5-20 11:12:54.224,163.51,121.15,-0.085,-1.014,
2018-5-20 11:12:54.271,163.54,121.16,-0.088,-1.011,
2018-5-20 11:12:54.333,163.58,121.15,-0.089,-1.011,
2018-5-20 11:12:54.38,163.62,121.15,-0.093,-1.014,
2018-5-20 11:12:54.427,163.65,121.15,-0.091,-1.013,
2018-5-20 11:12:54.489,163.68,121.15,-0.09,-1.01,
2018-5-20 11:12:54.536,163.72,121.15,-0.088,-1.006,
2018-5-20 11:12:54.583,163.76,121.15,-0.089,-1.008,
2018-5-20 11:12:54.63,163.79,121.14,-0.088,-1.011,
2018-5-20 11:12:54.692,163.83,121.14,-0.086,-1.011,
2018-5-20 11:12:54.739,163.87,121.14,-0.089,-1.008,
2018-5-20 11:12:54.786,163.9,121.14,-0.089,-1.011,
2018-5-20 11:12:54.833,163.94,121.14,-0.09,-1.01,
2018-5-20 11:12:54.895,163.98,121.13,-0.087,-1.008,
2018-5-20 11:12:54.942,164.02,121.13,-0.087,-1.01,
2018-5-20 11:12:54.989,164.06,121.13,-0.085,-1.007,
2018-5-20 11:12:55.051,164.1,121.13,-0.087,-1.011,
2018-5-20 11:12:55.098,164.14,121.13,-0.09,-1.01,
2018-5-20 11:12:55.145,164.18,121.13,-0.09,-1.01,
2018-5-20 11:12:55.191,164.21,121.13,-0.092,-1.012,
2018-5-20 11:12:55.254,164.25,121.13,-0.093,-1.01,
2018-5-20 11:12:55.301,164.29,121.13,-0.095,-1.009,
2018-5-20 11:12:55.347,164.34,121.12,-0.092,-1.01,
2018-5-20 11:12:55.394,164.37,121.12,-0.092,-1.007,
2018-5-20 11:12:55.457,164.42,121.13,-0.096,-1.009,
2018-5-20 11:12:55.503,164.46,121.13,-0.097,-1.008,
2018-5-20 11:12:55.55,164.5,121.12,-0.1,-1.01,
2018-5-20 11:12:55.613,164.55,121.13,-0.101,-1.006,
2018-5-20 11:12:55.659,164.59,121.13,-0.1,-1.005,
2018-5-20 11:12:55.706,164.62,121.13,-0.101,-1.007,
2018-5-20 11:12:55.753,164.67,121.14,-0.102,-1.005,
2018-5-20 11:12:55.815,164.7,121.14,-0.101,-1.005,
2018-5-20 11:12:55.862,164.75,121.14,-0.105,-1.008,
2018-5-20 11:12:55.909,164.79,121.14,-0.104,-1.006,
2018-5-20 11:12:55.971,164.83,121.14,-0.106,-1.003,
2018-5-20 11:12:56.018,164.88,121.14,-0.105,-1.006,
2018-5-20 11:12:56.065,164.92,121.14,-0.104,-1.004,
2018-5-20 11:12:56.112,164.96,121.14,-0.105,-1,
2018-5-20 11:12:56.174,164.99,121.14,-0.108,-1.001,
2018-5-20 11:12:56.221,165.03,121.15,-0.115,-1.005,
2018-5-20 11:12:56.268,165.08,121.15,-0.114,-1.004,
2018-5-20 11:12:56.315,165.12,121.15,-0.111,-0.998,
2018-5-20 11:12:56.377,165.16,121.15,-0.11,-1,
2018-5-20 11:12:56.424,165.21,121.15,-0.108,-1.002,
2018-5-20 11:12:56.471,165.25,121.16,-0.112,-1.005,
2018-5-20 11:12:56.533,165.29,121.16,-0.113,-1.002,
2018-5-20 11:12:56.58,165.33,121.16,-0.116,-1.005,
2018-5-20 11:12:56.627,165.37,121.16,-0.115,-1.003,
2018-5-20 11:12:56.673,165.41,121.16,-0.114,-1.001,
2018-5-20 11:12:56.736,165.46,121.16,-0.113,-1.004,
2018-5-20 11:12:56.783,165.5,121.17,-0.112,-1.007,
2018-5-20 11:12:56.829,165.54,121.17,-0.113,-1.005,
2018-5-20 11:12:56.876,165.58,121.17,-0.117,-1.006,
2018-5-20 11:12:56.939,165.62,121.18,-0.118,-1.004,
2018-5-20 11:12:56.985,165.66,121.18,-0.117,-1.004,
2018-5-20 11:12:57.032,165.7,121.18,-0.118,-1,
2018-5-20 11:12:57.095,165.74,121.18,-0.116,-1.003,
2018-5-20 11:12:57.141,165.78,121.18,-0.119,-1.001,
2018-5-20 11:12:57.188,165.82,121.18,-0.118,-1.004,
2018-5-20 11:12:57.235,165.86,121.18,-0.118,-1.006,
2018-5-20 11:12:57.297,165.9,121.18,-0.121,-0.999,
2018-5-20 11:12:57.344,165.94,121.18,-0.117,-0.999,
2018-5-20 11:12:57.391,165.98,121.18,-0.12,-1.004,
2018-5-20 11:12:57.453,166.02,121.18,-0.115,-0.999,
2018-5-20 11:12:57.5,166.06,121.18,-0.116,-0.999,
2018-5-20 11:12:57.547,166.1,121.18,-0.115,-1.001,
2018-5-20 11:12:57.594,166.14,121.18,-0.118,-0.997,
2018-5-20 11:12:57.656,166.18,121.18,-0.118,-0.995,
2018-5-20 11:12:57.703,166.22,121.18,-0.117,-0.996,
2018-5-20 11:12:57.75,166.26,121.18,-0.117,-0.998,
2018-5-20 11:12:57.797,166.29,121.18,-0.116,-0.998,
2018-5-20 11:12:57.859,166.34,121.17,-0.113,-0.999,
2018-5-20 11:12:57.906,166.38,121.17,-0.114,-1,
2018-5-20 11:12:57.953,166.42,121.17,-0.113,-0.997,
2018-5-20 11:12:57.999,166.47,121.17,-0.116,-0.997,
2018-5-20 11:12:58.062,166.5,121.17,-0.118,-1,
2018-5-20 11:12:58.109,166.55,121.17,-0.114,-1.001,
2018-5-20 11:12:58.155,166.59,121.17,-0.113,-0.997,
2018-5-20 11:12:58.218,166.63,121.17,-0.112,-0.997,
2018-5-20 11:12:58.265,166.67,121.17,-0.109,-0.997,
2018-5-20 11:12:58.311,166.71,121.17,-0.11,-0.998,
2018-5-20 11:12:58.358,166.75,121.17,-0.11,-0.996,
2018-5-20 11:12:58.421,166.8,121.18,-0.112,-0.998,
2018-5-20 11:12:58.467,166.84,121.17,-0.108,-0.994,
2018-5-20 11:12:58.514,166.88,121.18,-0.108,-0.994,
2018-5-20 11:12:58.561,166.93,121.18,-0.104,-0.999,
2018-5-20 11:12:58.623,166.96,121.18,-0.102,-0.999,
2018-5-20 11:12:58.67,167,121.18,-0.104,-0.998,
2018-5-20 11:12:58.717,167.05,121.18,-0.102,-0.998,
2018-5-20 11:12:58.779,167.08,121.18,-0.101,-0.996,
2018-5-20 11:12:58.826,167.13,121.18,-0.1,-0.995,
2018-5-20 11:12:58.873,167.18,121.18,-0.093,-0.998,
2018-5-20 11:12:58.92,167.22,121.18,-0.09,-0.997,
2018-5-20 11:12:58.982,167.26,121.18,-0.094,-0.998,
2018-5-20 11:12:59.029,167.3,121.19,-0.097,-0.994,
2018-5-20 11:12:59.076,167.34,121.18,-0.1,-1.001,
