2018-5-20 12:3:7.90000,1378.12500,-816.00000,-0.48190
2018-5-20 12:3:7.94700,1378.12500,-816.00000,-0.48190
2018-5-20 12:3:8.00900,1378.11817,-815.99589,-0.48187
2018-5-20 12:3:8.05600,1378.11817,-815.99589,-0.48187
2018-5-20 12:3:8.10300,1378.11817,-815.99589,-0.48187
2018-5-20 12:3:8.15000,1378.11817,-815.99589,-0.48187
2018-5-20 12:3:8.21200,1378.11817,-815.99589,-0.48187
2018-5-20 12:3:8.25900,1378.11133,-815.99179,-0.48184
2018-5-20 12:3:8.30600,1378.10450,-815.98768,-0.48182
2018-5-20 12:3:8.38400,1378.10450,-815.98768,-0.48182
2018-5-20 12:3:8.41500,1378.10450,-815.98768,-0.48182
2018-5-20 12:3:8.46200,1378.11133,-815.99179,-0.48184
2018-5-20 12:3:8.50800,1378.11817,-815.99589,-0.48187
2018-5-20 12:3:8.57100,1378.12500,-816.00000,-0.48190
2018-5-20 12:3:8.61800,1378.13183,-816.00410,-0.48190
2018-5-20 12:3:8.66400,1378.13183,-816.00410,-0.48190
2018-5-20 12:3:8.72700,1378.14550,-816.01231,-0.48189
2018-5-20 12:3:8.77400,1378.14550,-816.01231,-0.48189
2018-5-20 12:3:8.82000,1378.15833,-816.02002,-0.48189
2018-5-20 12:3:8.86700,1378.16517,-816.02413,-0.48189
2018-5-20 12:3:8.93000,1378.17200,-816.02823,-0.48189
2018-5-20 12:3:8.97600,1378.18567,-816.03645,-0.48188
2018-5-20 12:3:9.02300,1378.19250,-816.04055,-0.48188
2018-5-20 12:3:9.07000,1378.20617,-816.04876,-0.48188
2018-5-20 12:3:9.13200,1378.21300,-816.05287,-0.48188
2018-5-20 12:3:9.17900,1378.22583,-816.06057,-0.48188
2018-5-20 12:3:9.22600,1378.23950,-816.06878,-0.48187
2018-5-20 12:3:9.27300,1378.25317,-816.07700,-0.48187
2018-5-20 12:3:9.33500,1378.26689,-816.08524,-0.48186
2018-5-20 12:3:9.38200,1378.28650,-816.09702,-0.48186
2018-5-20 12:3:9.42900,1378.30022,-816.10526,-0.48186
2018-5-20 12:3:9.49100,1378.32072,-816.11758,-0.48185
2018-5-20 12:3:9.53800,1378.33355,-816.12529,-0.48185
2018-5-20 12:3:9.58500,1378.35405,-816.13760,-0.48184
2018-5-20 12:3:9.63200,1378.37455,-816.14992,-0.48184
2018-5-20 12:3:9.69400,1378.38738,-816.15763,-0.48183
2018-5-20 12:3:9.74100,1378.40105,-816.16584,-0.48183
2018-5-20 12:3:9.78800,1378.42838,-816.18226,-0.48182
2018-5-20 12:3:9.85000,1378.44205,-816.19047,-0.48182
2018-5-20 12:3:9.89700,1378.46172,-816.20229,-0.48182
2018-5-20 12:3:9.94400,1378.48221,-816.21461,-0.48181
2018-5-20 12:3:9.99000,1378.50188,-816.22642,-0.48181
2018-5-20 12:3:10.05300,1378.52238,-816.23874,-0.48180
2018-5-20 12:3:10.10000,1378.54293,-816.25109,-0.48180
2018-5-20 12:3:10.14600,1378.56254,-816.26288,-0.48180
2018-5-20 12:3:10.19300,1378.58309,-816.27523,-0.48179
2018-5-20 12:3:10.25600,1378.60359,-816.28755,-0.48179
2018-5-20 12:3:10.30200,1378.63008,-816.30348,-0.48179
2018-5-20 12:3:10.34900,1378.65058,-816.31580,-0.48178
2018-5-20 12:3:10.41200,1378.67024,-816.32762,-0.48178
2018-5-20 12:3:10.45800,1378.69757,-816.34405,-0.48178
2018-5-20 12:3:10.50500,1378.71723,-816.35587,-0.48178
2018-5-20 12:3:10.55200,1378.74455,-816.37231,-0.48177
2018-5-20 12:3:10.61400,1378.76505,-816.38463,-0.48177
2018-5-20 12:3:10.66100,1378.79154,-816.40056,-0.48177
2018-5-20 12:3:10.70800,1378.81892,-816.41702,-0.48176
2018-5-20 12:3:10.75500,1378.84542,-816.43295,-0.48176
2018-5-20 12:3:10.81700,1378.87274,-816.44938,-0.48175
2018-5-20 12:3:10.86400,1378.89923,-816.46532,-0.48175
2018-5-20 12:3:10.91100,1378.92656,-816.48175,-0.48175
2018-5-20 12:3:10.97300,1378.95305,-816.49768,-0.48174
2018-5-20 12:3:11.02000,1378.98038,-816.51412,-0.48174
2018-5-20 12:3:11.06700,1379.00687,-816.53005,-0.48173
2018-5-20 12:3:11.11400,1379.03419,-816.54648,-0.48173
2018-5-20 12:3:11.17600,1379.06069,-816.56242,-0.48172
2018-5-20 12:3:11.22300,1379.08806,-816.57888,-0.48172
2018-5-20 12:3:11.27000,1379.12139,-816.59893,-0.48171
2018-5-20 12:3:11.31600,1379.14871,-816.61536,-0.48170
2018-5-20 12:3:11.37900,1379.18203,-816.63540,-0.48170
