time,lcj,hxj,fyj,hgj,x,y,z,
2018-5-20 11:7:51.80200,0.62300,121.14300,-0.10800,-1.00400,0.53320,-0.32222,-0.00110
2018-5-20 11:7:51.86400,0.63800,121.14100,-0.10800,-1.00800,0.54604,-0.32998,-0.00113
2018-5-20 11:7:51.91100,0.65400,121.14300,-0.11100,-1.00900,0.55973,-0.33826,-0.00116
2018-5-20 11:7:51.95800,0.67800,121.14100,-0.11200,-1.00400,0.58027,-0.35067,-0.00121
2018-5-20 11:7:52.00500,0.70100,121.14300,-0.11300,-1.01100,0.59996,-0.36256,-0.00125
2018-5-20 11:7:52.06700,0.71700,121.14600,-0.11100,-1.01100,0.61365,-0.37084,-0.00128
2018-5-20 11:7:52.11400,0.73300,121.14800,-0.11100,-1.01500,0.62734,-0.37911,-0.00131
2018-5-20 11:7:52.16100,0.75700,121.14700,-0.11000,-1.00700,0.64788,-0.39153,-0.00136
2018-5-20 11:7:52.22300,0.78000,121.14800,-0.11000,-1.00900,0.66757,-0.40342,-0.00140
2018-5-20 11:7:52.27000,0.79600,121.14800,-0.10700,-1.01100,0.68126,-0.41170,-0.00143
2018-5-20 11:7:52.31700,0.81200,121.15000,-0.11000,-1.01200,0.69495,-0.41998,-0.00146
2018-5-20 11:7:52.36400,0.83500,121.14800,-0.10600,-1.01200,0.71464,-0.43187,-0.00151
2018-5-20 11:7:52.42600,0.85900,121.15300,-0.10600,-1.00800,0.73518,-0.44429,-0.00155
2018-5-20 11:7:52.47300,0.87500,121.15100,-0.10400,-1.00700,0.74887,-0.45257,-0.00158
2018-5-20 11:7:52.52000,0.89100,121.15000,-0.10300,-1.01000,0.76256,-0.46084,-0.00161
2018-5-20 11:7:52.56600,0.91400,121.15600,-0.10300,-1.00600,0.78225,-0.47274,-0.00165
2018-5-20 11:7:52.62900,0.93800,121.15400,-0.09700,-1.00600,0.80279,-0.48516,-0.00169
2018-5-20 11:7:52.67600,0.95400,121.15700,-0.09400,-1.00800,0.81648,-0.49343,-0.00172
2018-5-20 11:7:52.72200,0.96900,121.15400,-0.08700,-1.00100,0.82931,-0.50119,-0.00174
2018-5-20 11:7:52.76900,0.99300,121.15252,-0.08452,-1.00316,0.84985,-0.51361,-0.00178
2018-5-20 11:7:52.83200,1.01700,121.15100,-0.08000,-1.00700,0.87039,-0.52603,-0.00181
2018-5-20 11:7:52.87800,1.03200,121.14900,-0.08400,-1.00200,0.88323,-0.53379,-0.00184
2018-5-20 11:7:52.92500,1.05600,121.14900,-0.08900,-1.00000,0.90377,-0.54620,-0.00187
2018-5-20 11:7:52.98800,1.08000,121.15000,-0.09700,-1.00700,0.92431,-0.55861,-0.00191
2018-5-20 11:7:53.03400,1.09500,121.15200,-0.10400,-1.00600,0.93715,-0.56637,-0.00194
2018-5-20 11:7:53.08100,1.11900,121.15000,-0.10200,-1.01000,0.95769,-0.57879,-0.00198
2018-5-20 11:7:53.12800,1.14300,121.15100,-0.10400,-1.01000,0.97822,-0.59120,-0.00202
2018-5-20 11:7:53.19000,1.16600,121.15300,-0.10300,-1.00800,0.99791,-0.60310,-0.00207
2018-5-20 11:7:53.23700,1.19000,121.15500,-0.10200,-1.00700,1.01845,-0.61552,-0.00211
2018-5-20 11:7:53.28400,1.20600,121.15800,-0.10300,-1.01100,1.03214,-0.62380,-0.00214
2018-5-20 11:7:53.34600,1.23700,121.15500,-0.09700,-1.01100,1.05867,-0.63983,-0.00219
2018-5-20 11:7:53.39300,1.25300,121.15500,-0.09600,-1.00900,1.07236,-0.64811,-0.00222
2018-5-20 11:7:53.44000,1.27700,121.15600,-0.09100,-1.01200,1.09290,-0.66053,-0.00226
2018-5-20 11:7:53.48700,1.30000,121.15300,-0.08700,-1.01600,1.11258,-0.67243,-0.00229
2018-5-20 11:7:53.54900,1.32400,121.15200,-0.09000,-1.02300,1.13312,-0.68484,-0.00233
2018-5-20 11:7:53.59600,1.34800,121.14800,-0.09100,-1.01300,1.15366,-0.69726,-0.00237
2018-5-20 11:7:53.64300,1.37100,121.15100,-0.09600,-1.01600,1.17334,-0.70916,-0.00241
2018-5-20 11:7:53.69000,1.39500,121.14900,-0.09900,-1.01600,1.19388,-0.72157,-0.00245
2018-5-20 11:7:53.75200,1.41900,121.14900,-0.10300,-1.01200,1.21442,-0.73398,-0.00249
2018-5-20 11:7:53.79900,1.44200,121.15100,-0.10700,-1.01200,1.23411,-0.74588,-0.00253
2018-5-20 11:7:53.84600,1.46600,121.14700,-0.10500,-1.00900,1.25465,-0.75830,-0.00257
2018-5-20 11:7:53.90800,1.48900,121.15000,-0.10800,-1.01100,1.27433,-0.77019,-0.00262
2018-5-20 11:7:53.95500,1.52100,121.14700,-0.10900,-1.01100,1.30172,-0.78675,-0.00268
2018-5-20 11:7:54.00200,1.53700,121.14600,-0.11200,-1.01300,1.31541,-0.79502,-0.00271
2018-5-20 11:7:54.04800,1.56800,121.14700,-0.11600,-1.00800,1.34194,-0.81106,-0.00277
2018-5-20 11:7:54.11100,1.58400,121.14500,-0.12400,-1.00900,1.35563,-0.81933,-0.00280
2018-5-20 11:7:54.15800,1.61600,121.15000,-0.13300,-1.00800,1.38302,-0.83588,-0.00288
2018-5-20 11:7:54.20400,1.63900,121.15400,-0.13900,-1.01000,1.40270,-0.84778,-0.00293
2018-5-20 11:7:54.25100,1.66300,121.15700,-0.14100,-1.00800,1.42324,-0.86020,-0.00299
2018-5-20 11:7:54.31400,1.68600,121.15900,-0.12800,-1.01200,1.44293,-0.87210,-0.00304
2018-5-20 11:7:54.36000,1.71000,121.16000,-0.12700,-1.01300,1.46346,-0.88452,-0.00310
2018-5-20 11:7:54.40700,1.73400,121.15600,-0.12700,-1.01400,1.48400,-0.89693,-0.00315
2018-5-20 11:7:54.47000,1.75700,121.15900,-0.12600,-1.01300,1.50368,-0.90883,-0.00320
