2018-5-20 12:3:10.75500,3311.12667,-1604.18295,3.35514
2018-5-20 12:3:10.81700,3311.15399,-1604.19938,3.35514
2018-5-20 12:3:10.86400,3311.18048,-1604.21532,3.35515
2018-5-20 12:3:10.91100,3311.20781,-1604.23175,3.35515
2018-5-20 12:3:10.97300,3311.23430,-1604.24768,3.35515
2018-5-20 12:3:11.02000,3311.26163,-1604.26412,3.35516
2018-5-20 12:3:11.06700,3311.28812,-1604.28005,3.35516
2018-5-20 12:3:11.11400,3311.31544,-1604.29648,3.35517
2018-5-20 12:3:11.17600,3311.34194,-1604.31242,3.35518
2018-5-20 12:3:11.22300,3311.36931,-1604.32888,3.35518
2018-5-20 12:3:11.27000,3311.40264,-1604.34893,3.35519
2018-5-20 12:3:11.31600,3311.42996,-1604.36536,3.35519
2018-5-20 12:3:11.37900,3311.46328,-1604.38540,3.35520
2018-5-20 12:3:11.42600,3311.49061,-1604.40184,3.35521
2018-5-20 12:3:11.47200,3311.51710,-1604.41777,3.35521
2018-5-20 12:3:11.53500,3311.54442,-1604.43421,3.35522
2018-5-20 12:3:11.58200,3311.57091,-1604.45014,3.35523
2018-5-20 12:3:11.62800,3311.60512,-1604.47072,3.35523
2018-5-20 12:3:11.67500,3311.63844,-1604.49077,3.35524
2018-5-20 12:3:11.73800,3311.66576,-1604.50721,3.35524
2018-5-20 12:3:11.78400,3311.69225,-1604.52314,3.35524
2018-5-20 12:3:11.83100,3311.71957,-1604.53958,3.35524
2018-5-20 12:3:11.89400,3311.75289,-1604.55963,3.35525
2018-5-20 12:3:11.94000,3311.78621,-1604.57968,3.35525
2018-5-20 12:3:11.98700,3311.81353,-1604.59612,3.35525
2018-5-20 12:3:12.03400,3311.84091,-1604.61259,3.35525
2018-5-20 12:3:12.09600,3311.87423,-1604.63264,3.35524
2018-5-20 12:3:12.14300,3311.90755,-1604.65268,3.35524
2018-5-20 12:3:12.19000,3311.93487,-1604.66913,3.35524
2018-5-20 12:3:12.23700,3311.96819,-1604.68917,3.35524
2018-5-20 12:3:12.29900,3312.00234,-1604.70972,3.35523
2018-5-20 12:3:12.34600,3312.02883,-1604.72565,3.35523
2018-5-20 12:3:12.39300,3312.06899,-1604.74980,3.35523
2018-5-20 12:3:12.44000,3312.09631,-1604.76624,3.35523
2018-5-20 12:3:12.50200,3312.12963,-1604.78628,3.35523
2018-5-20 12:3:12.54900,3312.16385,-1604.80685,3.35522
2018-5-20 12:3:12.59600,3312.20400,-1604.83100,3.35522
2018-5-20 12:3:12.65800,3312.23133,-1604.84743,3.35523
2018-5-20 12:3:12.70500,3312.27149,-1604.87157,3.35523
2018-5-20 12:3:12.75200,3312.30482,-1604.89160,3.35524
2018-5-20 12:3:12.79800,3312.33898,-1604.91214,3.35525
2018-5-20 12:3:12.86100,3312.37231,-1604.93217,3.35525
2018-5-20 12:3:12.90800,3312.40563,-1604.95220,3.35526
2018-5-20 12:3:12.95400,3312.44668,-1604.97687,3.35526
2018-5-20 12:3:13.00100,3312.47318,-1604.99280,3.35526
2018-5-20 12:3:13.06400,3312.51418,-1605.01743,3.35527
2018-5-20 12:3:13.11000,3312.54751,-1605.03746,3.35527
2018-5-20 12:3:13.15700,3312.58084,-1605.05749,3.35528
2018-5-20 12:3:13.22000,3312.62188,-1605.08217,3.35528
2018-5-20 12:3:13.26600,3312.65521,-1605.10220,3.35528
2018-5-20 12:3:13.31300,3312.68854,-1605.12223,3.35528
2018-5-20 12:3:13.36000,3312.72953,-1605.14687,3.35529
2018-5-20 12:3:13.42200,3312.76286,-1605.16691,3.35529
2018-5-20 12:3:13.46900,3312.79702,-1605.18744,3.35529
2018-5-20 12:3:13.51600,3312.83718,-1605.21158,3.35528
2018-5-20 12:3:13.57800,3312.86368,-1605.22751,3.35528
2018-5-20 12:3:13.62500,3312.90473,-1605.25218,3.35528
2018-5-20 12:3:13.67200,3312.93805,-1605.27221,3.35527
2018-5-20 12:3:13.71900,3312.97138,-1605.29224,3.35527
2018-5-20 12:3:13.78100,3313.01238,-1605.31688,3.35527
2018-5-20 12:3:13.82800,3313.04570,-1605.33692,3.35527
2018-5-20 12:3:13.87500,3313.07987,-1605.35745,3.35527
2018-5-20 12:3:13.92200,3313.12003,-1605.38159,3.35526
2018-5-20 12:3:13.98400,3313.15335,-1605.40162,3.35526
2018-5-20 12:3:14.03100,3313.18757,-1605.42219,3.35526
2018-5-20 12:3:14.07800,3313.22773,-1605.44633,3.35526
2018-5-20 12:3:14.14000,3313.26789,-1605.47047,3.35526
2018-5-20 12:3:14.18700,3313.30205,-1605.49100,3.35526
2018-5-20 12:3:14.23400,3313.33538,-1605.51103,3.35525
2018-5-20 12:3:14.28000,3313.37554,-1605.53517,3.35525
2018-5-20 12:3:14.34300,3313.40976,-1605.55574,3.35525
2018-5-20 12:3:14.39000,3313.44308,-1605.57577,3.35525
2018-5-20 12:3:14.43600,3313.48324,-1605.59992,3.35524
2018-5-20 12:3:14.48300,3313.51740,-1605.62045,3.35524
2018-5-20 12:3:14.54600,3313.55073,-1605.64049,3.35524
2018-5-20 12:3:14.59200,3313.59088,-1605.66463,3.35523
2018-5-20 12:3:14.63900,3313.62505,-1605.68517,3.35522
2018-5-20 12:3:14.70200,3313.65837,-1605.70521,3.35522
2018-5-20 12:3:14.74800,3313.69942,-1605.72988,3.35521
2018-5-20 12:3:14.79500,3313.73275,-1605.74991,3.35520
2018-5-20 12:3:14.84200,3313.76607,-1605.76995,3.35520
2018-5-20 12:3:14.90400,3313.80707,-1605.79459,3.35519
2018-5-20 12:3:14.95100,3313.84040,-1605.81462,3.35519
2018-5-20 12:3:14.99800,3313.87373,-1605.83465,3.35518
2018-5-20 12:3:15.04500,3313.91478,-1605.85932,3.35517
2018-5-20 12:3:15.10700,3313.94811,-1605.87934,3.35517
2018-5-20 12:3:15.15400,3313.98144,-1605.89937,3.35517
2018-5-20 12:3:15.20100,3314.02244,-1605.92400,3.35517
2018-5-20 12:3:15.26300,3314.05577,-1605.94403,3.35516
2018-5-20 12:3:15.31000,3314.08994,-1605.96455,3.35516
2018-5-20 12:3:15.35700,3314.13011,-1605.98868,3.35516
2018-5-20 12:3:15.40400,3314.16344,-1606.00870,3.35516
2018-5-20 12:3:15.46600,3314.19766,-1606.02926,3.35516
2018-5-20 12:3:15.51300,3314.23783,-1606.05338,3.35516
2018-5-20 12:3:15.56000,3314.27117,-1606.07340,3.35516
2018-5-20 12:3:15.62200,3314.31217,-1606.09803,3.35516
2018-5-20 12:3:15.66900,3314.34550,-1606.11805,3.35516
2018-5-20 12:3:15.71600,3314.38567,-1606.14218,3.35516
2018-5-20 12:3:15.76200,3314.42584,-1606.16631,3.35516
2018-5-20 12:3:15.82500,3314.46005,-1606.18687,3.35517
2018-5-20 12:3:15.87200,3314.49339,-1606.20689,3.35517
2018-5-20 12:3:15.91800,3314.53439,-1606.23153,3.35517
2018-5-20 12:3:15.96500,3314.57455,-1606.25566,3.35517
2018-5-20 12:3:16.02800,3314.61471,-1606.27980,3.35518
2018-5-20 12:3:16.07400,3314.65488,-1606.30393,3.35518
2018-5-20 12:3:16.12100,3314.68904,-1606.32447,3.35519
2018-5-20 12:3:16.18400,3314.72925,-1606.34864,3.35519
2018-5-20 12:3:16.23000,3314.76941,-1606.37278,3.35520
2018-5-20 12:3:16.27700,3314.80357,-1606.39331,3.35520
2018-5-20 12:3:16.32400,3314.84373,-1606.41746,3.35521
2018-5-20 12:3:16.38600,3314.88389,-1606.44160,3.35521
2018-5-20 12:3:16.43300,3314.92488,-1606.46624,3.35521
2018-5-20 12:3:16.48000,3314.96509,-1606.49042,3.35522
2018-5-20 12:3:16.52700,3315.00525,-1606.51457,3.35522
2018-5-20 12:3:16.58900,3315.04540,-1606.53872,3.35522
2018-5-20 12:3:16.63600,3315.08639,-1606.56336,3.35522
2018-5-20 12:3:16.68300,3315.12655,-1606.58751,3.35522
2018-5-20 12:3:16.74500,3315.16670,-1606.61166,3.35522
2018-5-20 12:3:16.79200,3315.20092,-1606.63223,3.35522
2018-5-20 12:3:16.83900,3315.24107,-1606.65637,3.35522
2018-5-20 12:3:16.88600,3315.28123,-1606.68052,3.35522
2018-5-20 12:3:16.94800,3315.31539,-1606.70106,3.35522
2018-5-20 12:3:16.99500,3315.35554,-1606.72521,3.35522
2018-5-20 12:3:17.04200,3315.39569,-1606.74936,3.35523
2018-5-20 12:3:17.08800,3315.43668,-1606.77401,3.35523
2018-5-20 12:3:17.15100,3315.47689,-1606.79819,3.35524
2018-5-20 12:3:17.19800,3315.51705,-1606.82234,3.35524
2018-5-20 12:3:17.24400,3315.55720,-1606.84649,3.35525
2018-5-20 12:3:17.30700,3315.59819,-1606.87114,3.35526
2018-5-20 12:3:17.35400,3315.63835,-1606.89529,3.35526
2018-5-20 12:3:17.40000,3315.67167,-1606.91532,3.35527
2018-5-20 12:3:17.44700,3315.71271,-1606.94000,3.35527
2018-5-20 12:3:17.51000,3315.75287,-1606.96415,3.35527
2018-5-20 12:3:17.55600,3315.78620,-1606.98418,3.35528
2018-5-20 12:3:17.60300,3315.82719,-1607.00883,3.35528
2018-5-20 12:3:17.65000,3315.86735,-1607.03297,3.35528
2018-5-20 12:3:17.71200,3315.90751,-1607.05711,3.35528
2018-5-20 12:3:17.75900,3315.94767,-1607.08125,3.35528
2018-5-20 12:3:17.80600,3315.98872,-1607.10592,3.35528
2018-5-20 12:3:17.86800,3316.02888,-1607.13006,3.35528
2018-5-20 12:3:17.91500,3316.06220,-1607.15010,3.35528
2018-5-20 12:3:17.96200,3316.10320,-1607.17474,3.35528
2018-5-20 12:3:18.00900,3316.13652,-1607.19478,3.35528
2018-5-20 12:3:18.07100,3316.17668,-1607.21892,3.35528
2018-5-20 12:3:18.11800,3316.21767,-1607.24357,3.35528
2018-5-20 12:3:18.16500,3316.25788,-1607.26774,3.35528
2018-5-20 12:3:18.21200,3316.29804,-1607.29189,3.35528
2018-5-20 12:3:18.27400,3316.33902,-1607.31654,3.35528
2018-5-20 12:3:18.32100,3316.37235,-1607.33658,3.35528
2018-5-20 12:3:18.36800,3316.41250,-1607.36074,3.35528
2018-5-20 12:3:18.43000,3316.45266,-1607.38488,3.35527
2018-5-20 12:3:18.47700,3316.48681,-1607.40543,3.35527
2018-5-20 12:3:18.52400,3316.52697,-1607.42958,3.35527
2018-5-20 12:3:18.57000,3316.56717,-1607.45376,3.35526
2018-5-20 12:3:18.63300,3316.60816,-1607.47841,3.35526
2018-5-20 12:3:18.68000,3316.64832,-1607.50256,3.35526
2018-5-20 12:3:18.72600,3316.68847,-1607.52671,3.35526
2018-5-20 12:3:18.77300,3316.72946,-1607.55136,3.35526
2018-5-20 12:3:18.83600,3316.76279,-1607.57139,3.35526
2018-5-20 12:3:18.88200,3316.80299,-1607.59557,3.35525
2018-5-20 12:3:18.92900,3316.84315,-1607.61972,3.35525
2018-5-20 12:3:18.99200,3316.87731,-1607.64026,3.35526
2018-5-20 12:3:19.03800,3316.91746,-1607.66441,3.35526
2018-5-20 12:3:19.08500,3316.95761,-1607.68856,3.35526
2018-5-20 12:3:19.13200,3316.99860,-1607.71321,3.35526
2018-5-20 12:3:19.19400,3317.03876,-1607.73736,3.35526
2018-5-20 12:3:19.24100,3317.07896,-1607.76155,3.35527
2018-5-20 12:3:19.28800,3317.11995,-1607.78620,3.35527
2018-5-20 12:3:19.35000,3317.16010,-1607.81035,3.35528
2018-5-20 12:3:19.39700,3317.20026,-1607.83450,3.35528
2018-5-20 12:3:19.44400,3317.24041,-1607.85866,3.35528
2018-5-20 12:3:19.49100,3317.28145,-1607.88334,3.35528
2018-5-20 12:3:19.55300,3317.32160,-1607.90750,3.35529
2018-5-20 12:3:19.60000,3317.36175,-1607.93166,3.35529
2018-5-20 12:3:19.64700,3317.39590,-1607.95220,3.35529
2018-5-20 12:3:19.69400,3317.43605,-1607.97636,3.35529
2018-5-20 12:3:19.75600,3317.47621,-1608.00051,3.35529
2018-5-20 12:3:19.80300,3317.51724,-1608.02520,3.35529
2018-5-20 12:3:19.85000,3317.55740,-1608.04935,3.35529
2018-5-20 12:3:19.91200,3317.59755,-1608.07350,3.35530
2018-5-20 12:3:19.95900,3317.63770,-1608.09766,3.35530
2018-5-20 12:3:20.00600,3317.67869,-1608.12231,3.35530
2018-5-20 12:3:20.05200,3317.71884,-1608.14646,3.35530
2018-5-20 12:3:20.11500,3317.75900,-1608.17061,3.35530
2018-5-20 12:3:20.16200,3317.79915,-1608.19476,3.35530
2018-5-20 12:3:20.20800,3317.84019,-1608.21944,3.35530
2018-5-20 12:3:20.25500,3317.88035,-1608.24358,3.35530
2018-5-20 12:3:20.31800,3317.92051,-1608.26773,3.35530
2018-5-20 12:3:20.36400,3317.96150,-1608.29238,3.35529
2018-5-20 12:3:20.41100,3318.00165,-1608.31653,3.35529
2018-5-20 12:3:20.47400,3318.04181,-1608.34067,3.35528
2018-5-20 12:3:20.52000,3318.08196,-1608.36482,3.35528
2018-5-20 12:3:20.56700,3318.12301,-1608.38950,3.35527
2018-5-20 12:3:20.61400,3318.16316,-1608.41365,3.35526
2018-5-20 12:3:20.67600,3318.20332,-1608.43780,3.35525
2018-5-20 12:3:20.72300,3318.24431,-1608.46244,3.35524
2018-5-20 12:3:20.77000,3318.28446,-1608.48659,3.35523
2018-5-20 12:3:20.83200,3318.32462,-1608.51074,3.35522
2018-5-20 12:3:20.87900,3318.36477,-1608.53489,3.35520
2018-5-20 12:3:20.92600,3318.40581,-1608.55957,3.35519
2018-5-20 12:3:20.97300,3318.44597,-1608.58372,3.35518
2018-5-20 12:3:21.03500,3318.48612,-1608.60787,3.35517
2018-5-20 12:3:21.08200,3318.52711,-1608.63252,3.35516
2018-5-20 12:3:21.12900,3318.56727,-1608.65667,3.35515
2018-5-20 12:3:21.17600,3318.60747,-1608.68085,3.35514
2018-5-20 12:3:21.23800,3318.64763,-1608.70500,3.35513
2018-5-20 12:3:21.28500,3318.68862,-1608.72965,3.35511
2018-5-20 12:3:21.33200,3318.72877,-1608.75379,3.35510
2018-5-20 12:3:21.39400,3318.77576,-1608.78205,3.35508
2018-5-20 12:3:21.44100,3318.81591,-1608.80620,3.35507
2018-5-20 12:3:21.48800,3318.85695,-1608.83089,3.35506
2018-5-20 12:3:21.53400,3318.89711,-1608.85504,3.35505
2018-5-20 12:3:21.59700,3318.93726,-1608.87919,3.35504
2018-5-20 12:3:21.64400,3318.97825,-1608.90384,3.35502
2018-5-20 12:3:21.69000,3319.01840,-1608.92800,3.35501
2018-5-20 12:3:21.73700,3319.05855,-1608.95215,3.35500
2018-5-20 12:3:21.80000,3319.09871,-1608.97630,3.35499
2018-5-20 12:3:21.84600,3319.13975,-1609.00098,3.35498
2018-5-20 12:3:21.89300,3319.17990,-1609.02513,3.35497
2018-5-20 12:3:21.95600,3319.22689,-1609.05338,3.35496
2018-5-20 12:3:22.00200,3319.26705,-1609.07753,3.35495
2018-5-20 12:3:22.04900,3319.30804,-1609.10218,3.35495
2018-5-20 12:3:22.09600,3319.34819,-1609.12632,3.35494
2018-5-20 12:3:22.15800,3319.39524,-1609.15461,3.35494
2018-5-20 12:3:22.20500,3319.43539,-1609.17875,3.35493
2018-5-20 12:3:22.25200,3319.47639,-1609.20339,3.35493
2018-5-20 12:3:22.29900,3319.51655,-1609.22753,3.35493
2018-5-20 12:3:22.36100,3319.55671,-1609.25166,3.35493
2018-5-20 12:3:22.40800,3319.59688,-1609.27580,3.35493
2018-5-20 12:3:22.45500,3319.63793,-1609.30046,3.35493
2018-5-20 12:3:22.51700,3319.67809,-1609.32459,3.35493
2018-5-20 12:3:22.56400,3319.72509,-1609.35283,3.35493
2018-5-20 12:3:22.61100,3319.76609,-1609.37747,3.35493
2018-5-20 12:3:22.65800,3319.80626,-1609.40160,3.35493
2018-5-20 12:3:22.72000,3319.85325,-1609.42983,3.35493
2018-5-20 12:3:22.78200,3319.89342,-1609.45396,3.35493
2018-5-20 12:3:22.81400,3319.93447,-1609.47863,3.35493
2018-5-20 12:3:22.87600,3319.97464,-1609.50276,3.35492
2018-5-20 12:3:22.92300,3320.01480,-1609.52689,3.35492
2018-5-20 12:3:22.97000,3320.05497,-1609.55102,3.35492
2018-5-20 12:3:23.01600,3320.09597,-1609.57566,3.35491
2018-5-20 12:3:23.07900,3320.14302,-1609.60393,3.35491
2018-5-20 12:3:23.12600,3320.18318,-1609.62806,3.35491
2018-5-20 12:3:23.17200,3320.22334,-1609.65220,3.35491
2018-5-20 12:3:23.21900,3320.27117,-1609.68094,3.35491
2018-5-20 12:3:23.28200,3320.31134,-1609.70507,3.35491
2018-5-20 12:3:23.32800,3320.35150,-1609.72921,3.35491
2018-5-20 12:3:23.37500,3320.39166,-1609.75334,3.35491
2018-5-20 12:3:23.43800,3320.43271,-1609.77801,3.35491
2018-5-20 12:3:23.48400,3320.47971,-1609.80625,3.35492
2018-5-20 12:3:23.53100,3320.51987,-1609.83039,3.35492
2018-5-20 12:3:23.57800,3320.56686,-1609.85864,3.35492
2018-5-20 12:3:23.64000,3320.60702,-1609.88278,3.35492
2018-5-20 12:3:23.68700,3320.64807,-1609.90745,3.35492
2018-5-20 12:3:23.73400,3320.68823,-1609.93159,3.35491
2018-5-20 12:3:23.78100,3320.72839,-1609.95574,3.35491
2018-5-20 12:3:23.84300,3320.77621,-1609.98449,3.35490
2018-5-20 12:3:23.89000,3320.82320,-1610.01274,3.35490
2018-5-20 12:3:23.93700,3320.86335,-1610.03689,3.35489
2018-5-20 12:3:23.99900,3320.90351,-1610.06103,3.35488
2018-5-20 12:3:24.04600,3320.94455,-1610.08571,3.35487
2018-5-20 12:3:24.09300,3320.99154,-1610.11396,3.35486
2018-5-20 12:3:24.14000,3321.03170,-1610.13810,3.35485
2018-5-20 12:3:24.20200,3321.07870,-1610.16635,3.35484
2018-5-20 12:3:24.24900,3321.11886,-1610.19049,3.35483
2018-5-20 12:3:24.29600,3321.15991,-1610.21516,3.35482
2018-5-20 12:3:24.35800,3321.20007,-1610.23930,3.35481
2018-5-20 12:3:24.40500,3321.24707,-1610.26754,3.35481
2018-5-20 12:3:24.45200,3321.29406,-1610.29577,3.35480
2018-5-20 12:3:24.49800,3321.33506,-1610.32041,3.35479
2018-5-20 12:3:24.56100,3321.37523,-1610.34454,3.35479
2018-5-20 12:3:24.60800,3321.41539,-1610.36867,3.35478
2018-5-20 12:3:24.65400,3321.46240,-1610.39690,3.35478
2018-5-20 12:3:24.70100,3321.50345,-1610.42156,3.35478
2018-5-20 12:3:24.76400,3321.55046,-1610.44978,3.35477
2018-5-20 12:3:24.81000,3321.59063,-1610.47391,3.35476
2018-5-20 12:3:24.85700,3321.63080,-1610.49803,3.35475
2018-5-20 12:3:24.90400,3321.67780,-1610.52626,3.35474
2018-5-20 12:3:24.96600,3321.71886,-1610.55091,3.35473
2018-5-20 12:3:25.01300,3321.76587,-1610.57913,3.35472
2018-5-20 12:3:25.06000,3321.80604,-1610.60325,3.35470
2018-5-20 12:3:25.12200,3321.84622,-1610.62736,3.35469
2018-5-20 12:3:25.16900,3321.89406,-1610.65608,3.35467
2018-5-20 12:3:25.21600,3321.94108,-1610.68429,3.35466
2018-5-20 12:3:25.26300,3321.98131,-1610.70843,3.35465
2018-5-20 12:3:25.32500,3322.02148,-1610.73254,3.35464
2018-5-20 12:3:25.37200,3322.06850,-1610.76076,3.35463
2018-5-20 12:3:25.41900,3322.11635,-1610.78947,3.35462
2018-5-20 12:3:25.48100,3322.15652,-1610.81358,3.35461
2018-5-20 12:3:25.52800,3322.19670,-1610.83769,3.35460
2018-5-20 12:3:25.57500,3322.24371,-1610.86590,3.35459
2018-5-20 12:3:25.62200,3322.29161,-1610.89465,3.35458
2018-5-20 12:3:25.68400,3322.33179,-1610.91876,3.35458
2018-5-20 12:3:25.73100,3322.37196,-1610.94288,3.35457
2018-5-20 12:3:25.77800,3322.41897,-1610.97110,3.35457
2018-5-20 12:3:25.82400,3322.46598,-1610.99932,3.35456
2018-5-20 12:3:25.88700,3322.50704,-1611.02397,3.35456
2018-5-20 12:3:25.93400,3322.54721,-1611.04809,3.35455
2018-5-20 12:3:25.98000,3322.59422,-1611.07631,3.35455
2018-5-20 12:3:26.04300,3322.64122,-1611.10454,3.35454
2018-5-20 12:3:26.09000,3322.68223,-1611.12917,3.35454
2018-5-20 12:3:26.13600,3322.72928,-1611.15743,3.35454
2018-5-20 12:3:26.18300,3322.76945,-1611.18156,3.35454
2018-5-20 12:3:26.24600,3322.81645,-1611.20980,3.35454
2018-5-20 12:3:26.29200,3322.85661,-1611.23393,3.35454
2018-5-20 12:3:26.33900,3322.90445,-1611.26266,3.35455
2018-5-20 12:3:26.38600,3322.95144,-1611.29090,3.35455
2018-5-20 12:3:26.44800,3322.99161,-1611.31503,3.35456
2018-5-20 12:3:26.49500,3323.03177,-1611.33917,3.35457
2018-5-20 12:3:26.54200,3323.07966,-1611.36794,3.35457
2018-5-20 12:3:26.60400,3323.12665,-1611.39618,3.35458
2018-5-20 12:3:26.65100,3323.16681,-1611.42032,3.35459
2018-5-20 12:3:26.69800,3323.20697,-1611.44446,3.35460
2018-5-20 12:3:26.74500,3323.24713,-1611.46860,3.35461
2018-5-20 12:3:26.80700,3323.29502,-1611.49737,3.35462
2018-5-20 12:3:26.85400,3323.34201,-1611.52562,3.35463
2018-5-20 12:3:26.90100,3323.38217,-1611.54975,3.35464
2018-5-20 12:3:26.96300,3323.42233,-1611.57390,3.35465
2018-5-20 12:3:27.01000,3323.47016,-1611.60265,3.35467
2018-5-20 12:3:27.05700,3323.51720,-1611.63093,3.35468
2018-5-20 12:3:27.10400,3323.55736,-1611.65507,3.35469
2018-5-20 12:3:27.16600,3323.59752,-1611.67921,3.35470
2018-5-20 12:3:27.21300,3323.64451,-1611.70746,3.35472
2018-5-20 12:3:27.26000,3323.69233,-1611.73621,3.35473
2018-5-20 12:3:27.30600,3323.73249,-1611.76036,3.35474
2018-5-20 12:3:27.36900,3323.77265,-1611.78450,3.35475
2018-5-20 12:3:27.41600,3323.81970,-1611.81278,3.35475
2018-5-20 12:3:27.46200,3323.86669,-1611.84102,3.35476
2018-5-20 12:3:27.50900,3323.90768,-1611.86566,3.35477
2018-5-20 12:3:27.57200,3323.94785,-1611.88980,3.35477
2018-5-20 12:3:27.61800,3323.99484,-1611.91804,3.35476
2018-5-20 12:3:27.66500,3324.04184,-1611.94628,3.35476
2018-5-20 12:3:27.72800,3324.08288,-1611.97095,3.35475
2018-5-20 12:3:27.77400,3324.12988,-1611.99920,3.35475
2018-5-20 12:3:27.82100,3324.17687,-1612.02744,3.35474
2018-5-20 12:3:27.86800,3324.21704,-1612.05158,3.35473
2018-5-20 12:3:27.94600,3324.26403,-1612.07982,3.35472
2018-5-20 12:3:27.97700,3324.31191,-1612.10860,3.35470
2018-5-20 12:3:28.02400,3324.35207,-1612.13274,3.35469
2018-5-20 12:3:28.08600,3324.39223,-1612.15688,3.35468
2018-5-20 12:3:28.13300,3324.44605,-1612.18924,3.35467
2018-5-20 12:3:28.18000,3324.48621,-1612.21338,3.35466
2018-5-20 12:3:28.22700,3324.52720,-1612.23803,3.35464
2018-5-20 12:3:28.28900,3324.58107,-1612.27042,3.35463
2018-5-20 12:3:28.33600,3324.62123,-1612.29457,3.35461
2018-5-20 12:3:28.38300,3324.66822,-1612.32282,3.35460
2018-5-20 12:3:28.43000,3324.71521,-1612.35108,3.35459
2018-5-20 12:3:28.49200,3324.75620,-1612.37572,3.35457
2018-5-20 12:3:28.53900,3324.80324,-1612.40401,3.35456
2018-5-20 12:3:28.58600,3324.85023,-1612.43226,3.35455
2018-5-20 12:3:28.64800,3324.89039,-1612.45640,3.35454
2018-5-20 12:3:28.69500,3324.93821,-1612.48515,3.35452
2018-5-20 12:3:28.74200,3324.98520,-1612.51340,3.35451
2018-5-20 12:3:28.78800,3325.03220,-1612.54165,3.35449
2018-5-20 12:3:28.85100,3325.07924,-1612.56993,3.35448
