2018-5-20 11:7:48.33900,2771.62500,-1279.50000,3.32330
2018-5-20 11:7:48.38600,2771.62500,-1279.50000,3.32330
2018-5-20 11:7:48.43200,2771.63184,-1279.50411,3.32330
2018-5-20 11:7:48.49500,2771.63184,-1279.50411,3.32330
2018-5-20 11:7:48.54200,2771.63184,-1279.50411,3.32330
2018-5-20 11:7:48.58800,2771.63184,-1279.50411,3.32330
2018-5-20 11:7:48.63500,2771.63184,-1279.50411,3.32330
2018-5-20 11:7:48.69800,2771.63867,-1279.50822,3.32330
2018-5-20 11:7:48.74400,2771.64551,-1279.51233,3.32330
2018-5-20 11:7:48.79100,2771.64551,-1279.51233,3.32330
2018-5-20 11:7:48.83800,2771.65235,-1279.51644,3.32330
2018-5-20 11:7:48.90000,2771.65919,-1279.52055,3.32330
2018-5-20 11:7:48.94700,2771.65919,-1279.52055,3.32330
2018-5-20 11:7:48.99400,2771.65919,-1279.52055,3.32330
2018-5-20 11:7:49.04100,2771.67201,-1279.52826,3.32330
2018-5-20 11:7:49.10300,2771.67201,-1279.52826,3.32330
2018-5-20 11:7:49.15000,2771.67201,-1279.52826,3.32330
2018-5-20 11:7:49.19700,2771.68568,-1279.53647,3.32330
2018-5-20 11:7:49.25900,2771.68568,-1279.53647,3.32330
2018-5-20 11:7:49.30600,2771.69252,-1279.54058,3.32330
2018-5-20 11:7:49.35300,2771.69935,-1279.54469,3.32330
2018-5-20 11:7:49.40000,2771.69935,-1279.54469,3.32330
2018-5-20 11:7:49.46200,2771.70619,-1279.54880,3.32330
2018-5-20 11:7:49.50900,2771.71303,-1279.55291,3.32330
2018-5-20 11:7:49.55600,2771.71303,-1279.55291,3.32330
2018-5-20 11:7:49.61800,2771.71901,-1279.55651,3.32330
2018-5-20 11:7:49.66500,2771.72585,-1279.56062,3.32330
2018-5-20 11:7:49.71200,2771.73269,-1279.56473,3.32331
2018-5-20 11:7:49.75800,2771.73952,-1279.56884,3.32331
2018-5-20 11:7:49.82100,2771.73952,-1279.56884,3.32331
2018-5-20 11:7:49.86800,2771.75320,-1279.57706,3.32331
2018-5-20 11:7:49.91400,2771.75320,-1279.57706,3.32331
2018-5-20 11:7:49.96100,2771.76004,-1279.58117,3.32331
2018-5-20 11:7:50.03900,2771.76687,-1279.58528,3.32331
2018-5-20 11:7:50.07000,2771.77286,-1279.58887,3.32331
2018-5-20 11:7:50.11700,2771.77969,-1279.59298,3.32331
2018-5-20 11:7:50.18000,2771.78653,-1279.59709,3.32331
2018-5-20 11:7:50.22600,2771.79337,-1279.60120,3.32331
2018-5-20 11:7:50.27300,2771.80704,-1279.60942,3.32331
2018-5-20 11:7:50.32000,2771.81388,-1279.61353,3.32331
2018-5-20 11:7:50.38200,2771.82072,-1279.61764,3.32332
2018-5-20 11:7:50.42900,2771.83354,-1279.62535,3.32332
2018-5-20 11:7:50.47600,2771.83354,-1279.62535,3.32332
2018-5-20 11:7:50.52300,2771.84721,-1279.63357,3.32332
2018-5-20 11:7:50.58500,2771.86089,-1279.64178,3.32332
2018-5-20 11:7:50.63200,2771.86772,-1279.64589,3.32332
2018-5-20 11:7:50.67900,2771.87456,-1279.65000,3.32332
2018-5-20 11:7:50.72600,2771.88738,-1279.65771,3.32332
2018-5-20 11:7:50.78800,2771.90106,-1279.66593,3.32332
2018-5-20 11:7:50.83500,2771.90789,-1279.67004,3.32332
2018-5-20 11:7:50.88200,2771.91473,-1279.67415,3.32332
2018-5-20 11:7:50.94400,2771.92841,-1279.68237,3.32332
2018-5-20 11:7:50.99100,2771.94123,-1279.69007,3.32333
2018-5-20 11:7:51.03800,2771.95490,-1279.69829,3.32333
2018-5-20 11:7:51.08400,2771.96857,-1279.70651,3.32333
2018-5-20 11:7:51.14700,2771.97541,-1279.71062,3.32333
2018-5-20 11:7:51.19400,2771.98909,-1279.71884,3.32333
2018-5-20 11:7:51.24000,2772.00191,-1279.72655,3.32334
2018-5-20 11:7:51.30300,2772.01558,-1279.73477,3.32334
2018-5-20 11:7:51.35000,2772.02926,-1279.74299,3.32334
2018-5-20 11:7:51.39600,2772.03609,-1279.74709,3.32334
2018-5-20 11:7:51.44300,2772.04977,-1279.75531,3.32334
2018-5-20 11:7:51.50600,2772.06259,-1279.76302,3.32334
2018-5-20 11:7:51.55200,2772.08310,-1279.77535,3.32334
2018-5-20 11:7:51.59900,2772.09678,-1279.78357,3.32335
2018-5-20 11:7:51.64600,2772.10960,-1279.79127,3.32335
2018-5-20 11:7:51.70800,2772.12327,-1279.79949,3.32335
2018-5-20 11:7:51.75500,2772.14378,-1279.81182,3.32335
2018-5-20 11:7:51.80200,2772.15746,-1279.82004,3.32334
2018-5-20 11:7:51.86400,2772.17028,-1279.82774,3.32334
2018-5-20 11:7:51.91100,2772.18395,-1279.83596,3.32334
2018-5-20 11:7:51.95800,2772.20447,-1279.84829,3.32334
2018-5-20 11:7:52.00500,2772.22413,-1279.86010,3.32334
2018-5-20 11:7:52.06700,2772.23780,-1279.86832,3.32334
2018-5-20 11:7:52.11400,2772.25148,-1279.87654,3.32333
2018-5-20 11:7:52.16100,2772.27199,-1279.88887,3.32333
2018-5-20 11:7:52.22300,2772.29164,-1279.90068,3.32333
2018-5-20 11:7:52.27000,2772.30532,-1279.90890,3.32333
2018-5-20 11:7:52.31700,2772.31899,-1279.91712,3.32333
2018-5-20 11:7:52.36400,2772.33865,-1279.92894,3.32333
2018-5-20 11:7:52.42600,2772.35916,-1279.94127,3.32333
2018-5-20 11:7:52.47300,2772.37283,-1279.94949,3.32333
2018-5-20 11:7:52.52000,2772.38651,-1279.95771,3.32333
2018-5-20 11:7:52.56600,2772.40616,-1279.96953,3.32333
2018-5-20 11:7:52.62900,2772.42667,-1279.98186,3.32333
2018-5-20 11:7:52.67600,2772.44035,-1279.99008,3.32333
2018-5-20 11:7:52.72200,2772.45317,-1279.99779,3.32334
2018-5-20 11:7:52.76900,2772.47368,-1280.01012,3.32335
2018-5-20 11:7:52.83200,2772.49419,-1280.02245,3.32336
2018-5-20 11:7:52.87800,2772.50701,-1280.03016,3.32336
2018-5-20 11:7:52.92500,2772.52752,-1280.04249,3.32337
2018-5-20 11:7:52.98800,2772.54803,-1280.05482,3.32337
2018-5-20 11:7:53.03400,2772.56085,-1280.06253,3.32338
2018-5-20 11:7:53.08100,2772.58136,-1280.07486,3.32338
2018-5-20 11:7:53.12800,2772.60187,-1280.08719,3.32338
2018-5-20 11:7:53.19000,2772.62153,-1280.09901,3.32338
2018-5-20 11:7:53.23700,2772.64204,-1280.11134,3.32338
2018-5-20 11:7:53.28400,2772.65571,-1280.11956,3.32338
2018-5-20 11:7:53.34600,2772.68220,-1280.13549,3.32338
2018-5-20 11:7:53.39300,2772.69587,-1280.14371,3.32339
2018-5-20 11:7:53.44000,2772.71638,-1280.15604,3.32339
2018-5-20 11:7:53.48700,2772.73604,-1280.16786,3.32340
2018-5-20 11:7:53.54900,2772.75655,-1280.18019,3.32340
2018-5-20 11:7:53.59600,2772.77706,-1280.19252,3.32341
2018-5-20 11:7:53.64300,2772.79672,-1280.20434,3.32342
2018-5-20 11:7:53.69000,2772.81723,-1280.21667,3.32342
2018-5-20 11:7:53.75200,2772.83774,-1280.22900,3.32342
2018-5-20 11:7:53.79900,2772.85740,-1280.24082,3.32342
2018-5-20 11:7:53.84600,2772.87791,-1280.25315,3.32342
2018-5-20 11:7:53.90800,2772.89757,-1280.26496,3.32342
2018-5-20 11:7:53.95500,2772.92491,-1280.28140,3.32342
2018-5-20 11:7:54.00200,2772.93859,-1280.28962,3.32342
2018-5-20 11:7:54.04800,2772.96508,-1280.30555,3.32341
2018-5-20 11:7:54.11100,2772.97876,-1280.31377,3.32341
2018-5-20 11:7:54.15800,2773.00611,-1280.33021,3.32340
2018-5-20 11:7:54.20400,2773.02576,-1280.34202,3.32338
2018-5-20 11:7:54.25100,2773.04627,-1280.35436,3.32337
2018-5-20 11:7:54.31400,2773.06593,-1280.36617,3.32336
2018-5-20 11:7:54.36000,2773.08644,-1280.37851,3.32335
2018-5-20 11:7:54.40700,2773.10695,-1280.39084,3.32334
2018-5-20 11:7:54.47000,2773.12660,-1280.40266,3.32333
2018-5-20 11:7:54.51600,2773.14711,-1280.41499,3.32332
2018-5-20 11:7:54.56300,2773.16762,-1280.42733,3.32331
2018-5-20 11:7:54.61000,2773.18728,-1280.43915,3.32331
2018-5-20 11:7:54.67200,2773.20779,-1280.45148,3.32330
2018-5-20 11:7:54.71900,2773.22146,-1280.45970,3.32329
