time,lcj,hxj,fyj,hgj,x,y,z,
2018-5-20 11:7:53.64300,1.36712,121.14860,-0.09416,-1.01600,521329.89047,4084094.04566,50.53682
2018-5-20 11:7:53.69000,1.39105,121.14660,-0.09716,-1.01600,521329.91098,4084094.03333,50.53682
2018-5-20 11:7:53.75200,1.41499,121.14660,-0.10116,-1.01200,521329.93149,4084094.02100,50.53682
2018-5-20 11:7:53.79900,1.43792,121.14860,-0.10516,-1.01200,521329.95115,4084094.00918,50.53682
2018-5-20 11:7:53.84600,1.46185,121.14460,-0.10316,-1.00900,521329.97166,4084093.99685,50.53682
2018-5-20 11:7:53.90800,1.48479,121.14760,-0.10616,-1.01100,521329.99132,4084093.98504,50.53682
2018-5-20 11:7:53.95500,1.51670,121.14460,-0.10716,-1.01100,521330.01866,4084093.96860,50.53682
2018-5-20 11:7:54.00200,1.53265,121.14360,-0.11016,-1.01300,521330.03234,4084093.96038,50.53682
2018-5-20 11:7:54.04800,1.56357,121.14460,-0.11416,-1.00800,521330.05883,4084093.94445,50.53681
2018-5-20 11:7:54.11100,1.57952,121.14260,-0.12216,-1.00900,521330.07251,4084093.93623,50.53681
2018-5-20 11:7:54.15800,1.61143,121.14760,-0.13116,-1.00800,521330.09986,4084093.91979,50.53680
2018-5-20 11:7:54.20400,1.63436,121.15160,-0.13716,-1.01000,521330.11951,4084093.90798,50.53679
2018-5-20 11:7:54.25100,1.65830,121.15460,-0.13916,-1.00800,521330.14002,4084093.89564,50.53677
2018-5-20 11:7:54.31400,1.68123,121.15660,-0.12616,-1.01200,521330.15968,4084093.88383,50.53676
2018-5-20 11:7:54.36000,1.70516,121.15760,-0.12516,-1.01300,521330.18019,4084093.87149,50.53675
2018-5-20 11:7:54.40700,1.72910,121.15360,-0.12516,-1.01400,521330.20070,4084093.85916,50.53674
2018-5-20 11:7:54.47000,1.75203,121.15660,-0.12416,-1.01300,521330.22035,4084093.84734,50.53673
2018-5-20 11:7:54.51600,1.77596,121.15460,-0.12216,-1.01200,521330.24086,4084093.83501,50.53672
2018-5-20 11:7:54.56300,1.79990,121.15360,-0.12416,-1.01000,521330.26137,4084093.82267,50.53672
2018-5-20 11:7:54.61000,1.82283,121.15360,-0.12416,-1.01000,521330.28103,4084093.81085,50.53671
2018-5-20 11:7:54.67200,1.84676,121.15460,-0.12516,-1.01500,521330.30154,4084093.79852,50.53670
2018-5-20 11:7:54.71900,1.86272,121.15460,-0.12516,-1.01300,521330.31521,4084093.79030,50.53669
2018-5-20 11:7:54.76600,1.89363,121.15560,-0.13016,-1.01500,521330.34170,4084093.77437,50.53668
2018-5-20 11:7:54.81300,1.90958,121.15560,-0.13116,-1.01200,521330.35537,4084093.76615,50.53667
2018-5-20 11:7:54.87500,1.94050,121.15560,-0.13516,-1.01200,521330.38186,4084093.75022,50.53666
2018-5-20 11:7:54.92200,1.95645,121.15760,-0.13516,-1.01500,521330.39554,4084093.74199,50.53665
2018-5-20 11:7:54.96900,1.98836,121.15460,-0.13616,-1.01600,521330.42288,4084093.72555,50.53663
2018-5-20 11:7:55.03100,2.00432,121.15360,-0.13916,-1.01200,521330.43656,4084093.71733,50.53662
2018-5-20 11:7:55.07800,2.03523,121.15160,-0.13416,-1.01400,521330.46305,4084093.70140,50.53660
2018-5-20 11:7:55.12500,2.05118,121.15160,-0.13616,-1.01200,521330.47672,4084093.69318,50.53659
2018-5-20 11:7:55.17200,2.08210,121.15260,-0.13716,-1.01100,521330.50321,4084093.67725,50.53658
2018-5-20 11:7:55.23400,2.10603,121.15260,-0.13016,-1.01400,521330.52372,4084093.66492,50.53656
2018-5-20 11:7:55.28100,2.12996,121.15360,-0.13116,-1.01400,521330.54423,4084093.65258,50.53655
2018-5-20 11:7:55.32800,2.15289,121.15060,-0.12716,-1.01900,521330.56389,4084093.64077,50.53654
2018-5-20 11:7:55.37400,2.17683,121.15460,-0.13116,-1.01200,521330.58440,4084093.62843,50.53653
2018-5-20 11:7:55.43700,2.20774,121.15460,-0.13016,-1.01300,521330.61089,4084093.61250,50.53652
2018-5-20 11:7:55.48400,2.22369,121.15460,-0.13216,-1.01400,521330.62456,4084093.60428,50.53651
2018-5-20 11:7:55.53000,2.25560,121.15560,-0.12816,-1.01600,521330.65191,4084093.58784,50.53649
2018-5-20 11:7:55.59300,2.27854,121.15360,-0.12916,-1.01200,521330.67156,4084093.57602,50.53648
2018-5-20 11:7:55.64000,2.30247,121.15560,-0.12716,-1.01200,521330.69207,4084093.56369,50.53647
2018-5-20 11:7:55.68600,2.33438,121.15560,-0.12716,-1.01300,521330.71942,4084093.54724,50.53646
2018-5-20 11:7:55.73300,2.34934,121.15560,-0.12216,-1.01100,521330.73224,4084093.53953,50.53645
2018-5-20 11:7:55.79600,2.38125,121.15360,-0.12216,-1.01000,521330.75958,4084093.52309,50.53644
2018-5-20 11:7:55.84200,2.40418,121.15560,-0.12016,-1.01000,521330.77924,4084093.51127,50.53644
2018-5-20 11:7:55.88900,2.42811,121.15360,-0.12016,-1.01200,521330.79975,4084093.49894,50.53643
2018-5-20 11:7:55.95200,2.46002,121.15160,-0.11716,-1.00600,521330.82710,4084093.48249,50.53642
2018-5-20 11:7:55.99800,2.49094,121.15060,-0.11816,-1.00900,521330.85359,4084093.46657,50.53641
2018-5-20 11:7:56.04500,2.51487,121.15160,-0.11716,-1.01200,521330.87410,4084093.45423,50.53641
2018-5-20 11:7:56.09200,2.53780,121.15060,-0.11716,-1.01400,521330.89375,4084093.44242,50.53640
2018-5-20 11:7:56.15400,2.56971,121.15260,-0.11916,-1.01200,521330.92110,4084093.42597,50.53639
2018-5-20 11:7:56.20100,2.59364,121.15360,-0.11716,-1.01300,521330.94161,4084093.41364,50.53639
2018-5-20 11:7:56.24800,2.61658,121.15660,-0.11616,-1.01500,521330.96127,4084093.40182,50.53638
2018-5-20 11:7:56.29500,2.64849,121.15360,-0.11516,-1.01400,521330.98861,4084093.38538,50.53638
2018-5-20 11:7:56.35700,2.67142,121.15460,-0.11516,-1.01300,521331.00827,4084093.37356,50.53637
2018-5-20 11:7:56.40400,2.69536,121.15060,-0.11416,-1.01400,521331.02878,4084093.36123,50.53637
2018-5-20 11:7:56.45100,2.72727,121.15160,-0.11916,-1.01400,521331.05612,4084093.34479,50.53636
2018-5-20 11:7:56.51300,2.75020,121.15060,-0.12116,-1.01500,521331.07578,4084093.33297,50.53635
2018-5-20 11:7:56.56000,2.77413,121.14860,-0.12216,-1.01300,521331.09629,4084093.32064,50.53635
2018-5-20 11:7:56.60700,2.80504,121.14860,-0.12116,-1.01500,521331.12278,4084093.30471,50.53634
2018-5-20 11:7:56.65400,2.83695,121.15060,-0.12016,-1.02000,521331.15013,4084093.28827,50.53633
2018-5-20 11:7:56.71600,2.85989,121.14660,-0.12216,-1.01600,521331.16979,4084093.27645,50.53632
2018-5-20 11:7:56.76300,2.88382,121.15060,-0.12016,-1.01300,521331.19030,4084093.26412,50.53631
2018-5-20 11:7:56.81000,2.91573,121.15060,-0.11616,-1.01500,521331.21765,4084093.24768,50.53630
2018-5-20 11:7:56.85700,2.94664,121.14860,-0.11313,-1.01345,521331.24414,4084093.23175,50.53630
2018-5-20 11:7:56.91900,2.97855,121.15160,-0.11316,-1.01200,521331.27149,4084093.21531,50.53629
2018-5-20 11:7:56.96600,3.00149,121.14760,-0.11516,-1.01500,521331.29114,4084093.20349,50.53629
2018-5-20 11:7:57.01300,3.02542,121.15060,-0.11316,-1.01100,521331.31165,4084093.19116,50.53628
2018-5-20 11:7:57.07500,3.05633,121.15060,-0.11616,-1.00700,521331.33815,4084093.17523,50.53628
2018-5-20 11:7:57.12200,3.08824,121.15660,-0.12016,-1.00800,521331.36549,4084093.15879,50.53627
