
2018-5-20 12:49:52.00000,562.98638,-927.37955,-0.53010,
2018-5-20 12:49:53.00000,562.98420,-927.37950,-0.51237,
2018-5-20 12:49:54.00000,562.99427,-927.37619,-0.54094,
2018-5-20 12:49:55.00000,562.99061,-927.37632,-0.54023,
2018-5-20 12:49:56.00000,562.99503,-927.37715,-0.55211,
2018-5-20 12:49:57.00000,562.99269,-927.37596,-0.55633,
2018-5-20 12:49:58.00000,562.99636,-927.37661,-0.55472,
2018-5-20 12:49:59.00000,562.99606,-927.37841,-0.55999,
2018-5-20 12:50:0.00000,562.99131,-927.37667,-0.53099,
2018-5-20 12:50:1.00000,562.99047,-927.37981,-0.53672,
2018-5-20 12:50:2.00000,562.99338,-927.37815,-0.54208,
2018-5-20 12:50:3.00000,562.99082,-927.37508,-0.52900,
2018-5-20 12:50:4.00000,562.98870,-927.37294,-0.52817,
2018-5-20 12:50:5.00000,562.99255,-927.37329,-0.55080,
2018-5-20 12:50:6.00000,562.98929,-927.37535,-0.54029,
2018-5-20 12:50:7.00000,562.99153,-927.37198,-0.53960,
2018-5-20 12:50:8.00000,562.99489,-927.37193,-0.55324,
2018-5-20 12:50:9.00000,562.99449,-927.37271,-0.55620,
2018-5-20 12:50:10.00000,562.98853,-927.37082,-0.53610,
2018-5-20 12:50:11.00000,562.98887,-927.37145,-0.53755,
2018-5-20 12:50:12.00000,562.99108,-927.37229,-0.54000,
2018-5-20 12:50:13.00000,562.98956,-927.37073,-0.54080,
2018-5-20 12:50:14.00000,562.99182,-927.37419,-0.54399,
2018-5-20 12:50:15.00000,562.99463,-927.37284,-0.55106,
2018-5-20 12:50:16.00000,562.99120,-927.37508,-0.55316,
2018-5-20 12:50:17.00000,562.98749,-927.37444,-0.53506,
2018-5-20 12:50:18.00000,562.99460,-927.37224,-0.54486,
2018-5-20 12:50:19.00000,562.98836,-927.37332,-0.53621,
2018-5-20 12:50:20.00000,562.99084,-927.37276,-0.54434,
2018-5-20 12:50:21.00000,562.99334,-927.37577,-0.54420,
2018-5-20 12:50:22.00000,562.99418,-927.37506,-0.55730,
2018-5-20 12:50:23.00000,562.99071,-927.37276,-0.54785,
2018-5-20 12:50:24.00000,562.99310,-927.37079,-0.54486,
2018-5-20 12:50:25.00000,562.99571,-927.37441,-0.56083,
2018-5-20 12:50:26.00000,562.99143,-927.37127,-0.54630,
2018-5-20 12:50:27.00000,562.99478,-927.37487,-0.54493,
2018-5-20 12:50:28.00000,562.99140,-927.37198,-0.54993,
2018-5-20 12:50:29.00000,562.99531,-927.37294,-0.53981,
2018-5-20 12:50:30.00000,562.99132,-927.37342,-0.54115,
2018-5-20 12:50:31.00000,562.98790,-927.37207,-0.52761,
2018-5-20 12:50:32.00000,562.99019,-927.37103,-0.52832,
