
2018-5-20 12:53:46.00000,1191.48787,-2021.11757,-0.62725,
2018-5-20 12:53:47.00000,1191.48790,-2021.11784,-0.63395,
2018-5-20 12:53:48.00000,1191.48537,-2021.11793,-0.64273,
2018-5-20 12:53:49.00000,1191.48882,-2021.11803,-0.62968,
2018-5-20 12:53:50.00000,1191.48710,-2021.11762,-0.63454,
2018-5-20 12:53:51.00000,1191.48524,-2021.11695,-0.63407,
2018-5-20 12:53:52.00000,1191.48609,-2021.11987,-0.63454,
2018-5-20 12:53:53.00000,1191.48815,-2021.11596,-0.63945,
2018-5-20 12:53:54.00000,1191.48934,-2021.11630,-0.63936,
2018-5-20 12:53:55.00000,1191.48497,-2021.11518,-0.63336,
2018-5-20 12:53:56.00000,1191.48868,-2021.11571,-0.64514,
2018-5-20 12:53:57.00000,1191.48652,-2021.11842,-0.62812,
2018-5-20 12:53:58.00000,1191.48693,-2021.11651,-0.63065,
2018-5-20 12:53:59.00000,1191.48636,-2021.11788,-0.64422,
2018-5-20 12:54:0.00000,1191.49143,-2021.11954,-0.65816,
2018-5-20 12:54:1.00000,1191.48937,-2021.11775,-0.63491,
2018-5-20 12:54:2.00000,1191.48887,-2021.11707,-0.64108,
2018-5-20 12:54:3.00000,1191.48749,-2021.11668,-0.62907,
2018-5-20 12:54:4.00000,1191.48866,-2021.11783,-0.64446,
2018-5-20 12:54:5.00000,1191.48731,-2021.11692,-0.63732,
2018-5-20 12:54:6.00000,1191.48908,-2021.11610,-0.63685,
2018-5-20 12:54:7.00000,1191.48801,-2021.11789,-0.63376,
2018-5-20 12:54:8.00000,1191.49498,-2021.11934,-0.64072,
2018-5-20 12:54:9.00000,1191.48794,-2021.11680,-0.64316,
2018-5-20 12:54:10.00000,1191.48884,-2021.11788,-0.64236,
2018-5-20 12:54:11.00000,1191.49081,-2021.11660,-0.65281,
2018-5-20 12:54:12.00000,1191.49287,-2021.11430,-0.65056,
2018-5-20 12:54:13.00000,1191.49113,-2021.11609,-0.64824,
2018-5-20 12:54:14.00000,1191.49034,-2021.11733,-0.66119,
2018-5-20 12:54:15.00000,1191.49173,-2021.11554,-0.65537,
2018-5-20 12:54:16.00000,1191.49286,-2021.11470,-0.65937,
2018-5-20 12:54:17.00000,1191.48992,-2021.11615,-0.66213,
2018-5-20 12:54:18.00000,1191.49255,-2021.11359,-0.66979,
2018-5-20 12:54:19.00000,1191.49108,-2021.11526,-0.66833,
