521328.71140,521328.71875,-0.00735,4084094.75494,4084094.75000,0.00494,50.53856,50.53670,0.00186,0.00905
521328.72199,521328.71875,0.00324,4084094.74429,4084094.75000,-0.00571,50.54917,50.53670,0.01246,0.01409
521328.73012,521328.71875,0.01137,4084094.73314,4084094.75000,-0.01686,50.52407,50.53670,-0.01263,0.02394
521328.71093,521328.71875,-0.00782,4084094.72853,4084094.75000,-0.02147,50.54426,50.53670,0.00756,0.02406
521328.73661,521328.71875,0.01786,4084094.74894,4084094.75000,-0.00106,50.54630,50.53670,0.00959,0.02030
521328.71578,521328.71875,-0.00297,4084094.74334,4084094.75000,-0.00666,50.54230,50.53670,0.00560,0.00920
521328.71414,521328.71875,-0.00461,4084094.73593,4084094.75000,-0.01407,50.53536,50.53670,-0.00135,0.01487
521328.71466,521328.71875,-0.00409,4084094.76405,4084094.75000,0.01405,50.54190,50.53670,0.00520,0.01553
521328.72428,521328.75000,-0.02572,4084094.73111,4084094.75000,-0.01889,50.53969,50.53670,0.00299,0.03205
521328.73827,521328.75000,-0.01173,4084094.73190,4084094.75000,-0.01810,50.55030,50.53670,0.01360,0.02549
521328.75222,521328.75000,0.00222,4084094.72960,4084094.75000,-0.02040,50.54505,50.53670,0.00835,0.02215
521328.75696,521328.75000,0.00696,4084094.71636,4084094.75000,-0.03364,50.54998,50.53670,0.01328,0.03683
521328.75243,521328.75000,0.00243,4084094.74012,4084094.75000,-0.00988,50.52938,50.53670,-0.00732,0.01253
521328.75882,521328.75000,0.00882,4084094.73397,4084094.75000,-0.01603,50.52994,50.53670,-0.00676,0.01951
521328.76314,521328.78125,-0.01811,4084094.72801,4084094.75000,-0.02199,50.54899,50.53670,0.01229,0.03102
521328.76179,521328.78125,-0.01946,4084094.71624,4084094.75000,-0.03376,50.53600,50.53670,-0.00070,0.03897
521328.75524,521328.78125,-0.02601,4084094.71937,4084094.75000,-0.03063,50.54507,50.53670,0.00837,0.04105
521328.78113,521328.78125,-0.00012,4084094.71569,4084094.75000,-0.03431,50.54376,50.53670,0.00706,0.03503
521328.77374,521328.78125,-0.00751,4084094.71800,4084094.75000,-0.03200,50.54491,50.53670,0.00821,0.03388
521328.77675,521328.78125,-0.00450,4084094.71814,4084094.75000,-0.03186,50.54054,50.53670,0.00384,0.03240
521328.80526,521328.78125,0.02401,4084094.69630,4084094.75000,-0.05370,50.53232,50.53670,-0.00438,0.05899
521328.79315,521328.78125,0.01190,4084094.71528,4084094.75000,-0.03472,50.53409,50.53670,-0.00262,0.03680
521328.79698,521328.81250,-0.01552,4084094.71330,4084094.75000,-0.03670,50.53923,50.53670,0.00253,0.03993
521328.80187,521328.81250,-0.01063,4084094.71076,4084094.75000,-0.03924,50.55501,50.53670,0.01831,0.04459
521328.82012,521328.81250,0.00762,4084094.70329,4084094.75000,-0.04671,50.52680,50.53670,-0.00990,0.04835
521328.81752,521328.81250,0.00502,4084094.69311,4084094.75000,-0.05689,50.53497,50.53671,-0.00174,0.05714
521328.81749,521328.81250,0.00499,4084094.69493,4084094.75000,-0.05507,50.54515,50.53671,0.00844,0.05594
521328.82727,521328.81250,0.01477,4084094.68730,4084094.75000,-0.06270,50.52967,50.53671,-0.00704,0.06480
521328.84923,521328.84375,0.00548,4084094.66611,4084094.75000,-0.08389,50.52539,50.53671,-0.01132,0.08483
521328.82335,521328.84375,-0.02040,4084094.69727,4084094.75000,-0.05273,50.53015,50.53671,-0.00656,0.05691
521328.86362,521328.84375,0.01987,4084094.66624,4084094.75000,-0.08376,50.54376,50.53671,0.00705,0.08638
521328.85260,521328.84375,0.00885,4084094.67135,4084094.75000,-0.07865,50.53318,50.53671,-0.00353,0.07923
521328.86009,521328.84375,0.01634,4084094.66064,4084094.75000,-0.08936,50.53514,50.53671,-0.00157,0.09085
521328.85703,521328.87500,-0.01797,4084094.66704,4084094.75000,-0.08296,50.53677,50.53671,0.00006,0.08489
521328.87685,521328.87500,0.00185,4084094.65859,4084094.75000,-0.09141,50.54196,50.53671,0.00525,0.09158
521328.87601,521328.87500,0.00101,4084094.64959,4084094.75000,-0.10041,50.53369,50.53671,-0.00302,0.10046
521328.86527,521328.87500,-0.00973,4084094.64599,4084094.75000,-0.10401,50.53641,50.53671,-0.00030,0.10446
521328.89738,521328.87500,0.02238,4084094.64589,4084094.75000,-0.10411,50.53301,50.53671,-0.00370,0.10656
521328.90706,521328.90625,0.00081,4084094.64401,4084094.75000,-0.10599,50.52757,50.53672,-0.00915,0.10639
