2018-5-20 11:36:39.69200,3041.03125,-1441.50000,3.33810
2018-5-20 11:36:39.73900,3041.03125,-1441.50000,3.33810
2018-5-20 11:36:39.78600,3041.03811,-1441.50413,3.33810
2018-5-20 11:36:39.84800,3041.04494,-1441.50824,3.33810
2018-5-20 11:36:39.89500,3041.04494,-1441.50824,3.33810
2018-5-20 11:36:39.94200,3041.04494,-1441.50824,3.33810
2018-5-20 11:36:39.98900,3041.05178,-1441.51235,3.33810
2018-5-20 11:36:40.05100,3041.05861,-1441.51646,3.33811
2018-5-20 11:36:40.09800,3041.06544,-1441.52056,3.33811
2018-5-20 11:36:40.14500,3041.07228,-1441.52467,3.33811
2018-5-20 11:36:40.19200,3041.07911,-1441.52878,3.33811
2018-5-20 11:36:40.25400,3041.08511,-1441.53239,3.33811
2018-5-20 11:36:40.31600,3041.09195,-1441.53650,3.33812
2018-5-20 11:36:40.34800,3041.09878,-1441.54061,3.33812
2018-5-20 11:36:40.41000,3041.11245,-1441.54883,3.33812
2018-5-20 11:36:40.45700,3041.11931,-1441.55296,3.33812
2018-5-20 11:36:40.50400,3041.12614,-1441.55707,3.33812
2018-5-20 11:36:40.55000,3041.13981,-1441.56528,3.33813
2018-5-20 11:36:40.61300,3041.14578,-1441.56888,3.33813
2018-5-20 11:36:40.66000,3041.15264,-1441.57300,3.33813
2018-5-20 11:36:40.70600,3041.16631,-1441.58122,3.33813
2018-5-20 11:36:40.76900,3041.17315,-1441.58533,3.33813
2018-5-20 11:36:40.81600,3041.18681,-1441.59355,3.33814
2018-5-20 11:36:40.86200,3041.19365,-1441.59765,3.33814
2018-5-20 11:36:40.90900,3041.20648,-1441.60537,3.33814
2018-5-20 11:36:40.97200,3041.22015,-1441.61359,3.33814
2018-5-20 11:36:41.01800,3041.23382,-1441.62181,3.33814
2018-5-20 11:36:41.06500,3041.24751,-1441.63004,3.33815
2018-5-20 11:36:41.11200,3041.26032,-1441.63774,3.33815
2018-5-20 11:36:41.17400,3041.27402,-1441.64597,3.33815
2018-5-20 11:36:41.22100,3041.28768,-1441.65419,3.33815
2018-5-20 11:36:41.26800,3041.30819,-1441.66652,3.33816
2018-5-20 11:36:41.33000,3041.32786,-1441.67834,3.33816
2018-5-20 11:36:41.37700,3041.34153,-1441.68656,3.33816
2018-5-20 11:36:41.42400,3041.35522,-1441.69479,3.33817
2018-5-20 11:36:41.47100,3041.37486,-1441.70660,3.33817
2018-5-20 11:36:41.53300,3041.39539,-1441.71894,3.33817
2018-5-20 11:36:41.58000,3041.40906,-1441.72715,3.33817
2018-5-20 11:36:41.62700,3041.43557,-1441.74308,3.33818
2018-5-20 11:36:41.67400,3041.44924,-1441.75130,3.33818
2018-5-20 11:36:41.73600,3041.47661,-1441.76775,3.33819
2018-5-20 11:36:41.78300,3041.48941,-1441.77544,3.33819
2018-5-20 11:36:41.83000,3041.51678,-1441.79189,3.33820
2018-5-20 11:36:41.87600,3041.53643,-1441.80369,3.33821
2018-5-20 11:36:41.93900,3041.55696,-1441.81603,3.33821
2018-5-20 11:36:41.98600,3041.58430,-1441.83246,3.33822
2018-5-20 11:36:42.03200,3041.60397,-1441.84428,3.33822
2018-5-20 11:36:42.09500,3041.62448,-1441.85660,3.33823
2018-5-20 11:36:42.14200,3041.65098,-1441.87253,3.33824
2018-5-20 11:36:42.18800,3041.67835,-1441.88897,3.33825
2018-5-20 11:36:42.23500,3041.70486,-1441.90490,3.33825
