2018-5-20 11:36:45.46400,-1749.20456,1028.02459,-0.63835
2018-5-20 11:36:45.51100,-1749.17807,1028.00863,-0.63836
2018-5-20 11:36:45.55800,-1749.13706,1027.98393,-0.63837
2018-5-20 11:36:45.60500,-1749.11060,1027.96798,-0.63838
2018-5-20 11:36:45.66700,-1749.07642,1027.94739,-0.63840
2018-5-20 11:36:45.71400,-1749.04310,1027.92732,-0.63841
2018-5-20 11:36:45.76100,-1749.00979,1027.90724,-0.63842
2018-5-20 11:36:45.82300,-1748.97561,1027.88665,-0.63844
2018-5-20 11:36:45.87000,-1748.94229,1027.86657,-0.63845
2018-5-20 11:36:45.91700,-1748.90815,1027.84599,-0.63847
2018-5-20 11:36:45.96400,-1748.87483,1027.82591,-0.63849
2018-5-20 11:36:46.02600,-1748.84151,1027.80583,-0.63850
2018-5-20 11:36:46.07300,-1748.81417,1027.78935,-0.63851
2018-5-20 11:36:46.12000,-1748.77402,1027.76516,-0.63853
2018-5-20 11:36:46.18200,-1748.74670,1027.74869,-0.63855
2018-5-20 11:36:46.22900,-1748.71339,1027.72861,-0.63856
2018-5-20 11:36:46.27600,-1748.68007,1027.70853,-0.63857
2018-5-20 11:36:46.32200,-1748.65273,1027.69205,-0.63858
2018-5-20 11:36:46.38500,-1748.61941,1027.67197,-0.63859
2018-5-20 11:36:46.43200,-1748.58524,1027.65138,-0.63860
2018-5-20 11:36:46.47800,-1748.55878,1027.63543,-0.63861
2018-5-20 11:36:46.52500,-1748.51777,1027.61072,-0.63862
2018-5-20 11:36:46.58800,-1748.49129,1027.59476,-0.63863
2018-5-20 11:36:46.63400,-1748.45711,1027.57416,-0.63863
2018-5-20 11:36:46.68100,-1748.42379,1027.55409,-0.63863
2018-5-20 11:36:46.74400,-1748.39731,1027.53813,-0.63864
2018-5-20 11:36:46.79000,-1748.35633,1027.51343,-0.63863
2018-5-20 11:36:46.83700,-1748.32984,1027.49747,-0.63863
2018-5-20 11:36:46.90000,-1748.29566,1027.47688,-0.63863
2018-5-20 11:36:46.94600,-1748.26234,1027.45680,-0.63862
2018-5-20 11:36:46.99300,-1748.23500,1027.44033,-0.63861
2018-5-20 11:36:47.04000,-1748.20170,1027.42027,-0.63860
2018-5-20 11:36:47.08700,-1748.16839,1027.40020,-0.63858
