2018-5-20 11:36:39.69200,-657.90625,401.00000,-0.59050
2018-5-20 11:36:39.73900,-657.90625,401.00000,-0.59050
2018-5-20 11:36:39.78600,-657.89939,400.99587,-0.59050
2018-5-20 11:36:39.84800,-657.89256,400.99176,-0.59050
2018-5-20 11:36:39.89500,-657.89256,400.99176,-0.59050
2018-5-20 11:36:39.94200,-657.89256,400.99176,-0.59050
2018-5-20 11:36:39.98900,-657.88572,400.98765,-0.59049
2018-5-20 11:36:40.05100,-657.87889,400.98354,-0.59049
2018-5-20 11:36:40.09800,-657.87206,400.97944,-0.59049
2018-5-20 11:36:40.14500,-657.86522,400.97533,-0.59049
2018-5-20 11:36:40.19200,-657.85839,400.97122,-0.59048
2018-5-20 11:36:40.25400,-657.85239,400.96761,-0.59048
2018-5-20 11:36:40.31600,-657.84555,400.96350,-0.59048
2018-5-20 11:36:40.34800,-657.83872,400.95939,-0.59048
2018-5-20 11:36:40.41000,-657.82505,400.95117,-0.59047
2018-5-20 11:36:40.45700,-657.81819,400.94704,-0.59047
2018-5-20 11:36:40.50400,-657.81136,400.94293,-0.59047
2018-5-20 11:36:40.55000,-657.79769,400.93472,-0.59047
2018-5-20 11:36:40.61300,-657.79172,400.93112,-0.59047
2018-5-20 11:36:40.66000,-657.78486,400.92700,-0.59047
2018-5-20 11:36:40.70600,-657.77119,400.91878,-0.59046
2018-5-20 11:36:40.76900,-657.76435,400.91467,-0.59046
2018-5-20 11:36:40.81600,-657.75069,400.90645,-0.59046
2018-5-20 11:36:40.86200,-657.74385,400.90235,-0.59046
2018-5-20 11:36:40.90900,-657.73102,400.89463,-0.59046
2018-5-20 11:36:40.97200,-657.71735,400.88641,-0.59045
2018-5-20 11:36:41.01800,-657.70368,400.87819,-0.59045
2018-5-20 11:36:41.06500,-657.68999,400.86996,-0.59045
2018-5-20 11:36:41.11200,-657.67718,400.86226,-0.59045
2018-5-20 11:36:41.17400,-657.66348,400.85403,-0.59044
2018-5-20 11:36:41.22100,-657.64982,400.84581,-0.59044
2018-5-20 11:36:41.26800,-657.62931,400.83348,-0.59044
2018-5-20 11:36:41.33000,-657.60964,400.82166,-0.59043
2018-5-20 11:36:41.37700,-657.59597,400.81344,-0.59043
