2018-5-20 12:3:7.90000,-388.53125,238.75000,-0.57360
2018-5-20 12:3:7.94700,-388.53125,238.75000,-0.57360
2018-5-20 12:3:8.00900,-388.53808,238.75411,-0.57357
2018-5-20 12:3:8.05600,-388.53808,238.75411,-0.57357
2018-5-20 12:3:8.10300,-388.53808,238.75411,-0.57357
2018-5-20 12:3:8.15000,-388.53808,238.75411,-0.57357
2018-5-20 12:3:8.21200,-388.53808,238.75411,-0.57357
2018-5-20 12:3:8.25900,-388.54492,238.75821,-0.57354
2018-5-20 12:3:8.30600,-388.55175,238.76232,-0.57351
2018-5-20 12:3:8.38400,-388.55175,238.76232,-0.57351
2018-5-20 12:3:8.41500,-388.55175,238.76232,-0.57351
2018-5-20 12:3:8.46200,-388.54492,238.75821,-0.57354
2018-5-20 12:3:8.50800,-388.53808,238.75411,-0.57357
2018-5-20 12:3:8.57100,-388.53125,238.75000,-0.57360
2018-5-20 12:3:8.61800,-388.52442,238.74590,-0.57360
2018-5-20 12:3:8.66400,-388.52442,238.74590,-0.57360
2018-5-20 12:3:8.72700,-388.51075,238.73769,-0.57359
2018-5-20 12:3:8.77400,-388.51075,238.73769,-0.57359
2018-5-20 12:3:8.82000,-388.49792,238.72998,-0.57359
2018-5-20 12:3:8.86700,-388.49108,238.72587,-0.57359
2018-5-20 12:3:8.93000,-388.48425,238.72177,-0.57359
2018-5-20 12:3:8.97600,-388.47058,238.71355,-0.57358
2018-5-20 12:3:9.02300,-388.46375,238.70945,-0.57358
2018-5-20 12:3:9.07000,-388.45008,238.70124,-0.57358
2018-5-20 12:3:9.13200,-388.44325,238.69713,-0.57358
2018-5-20 12:3:9.17900,-388.43042,238.68943,-0.57357
2018-5-20 12:3:9.22600,-388.41675,238.68122,-0.57357
2018-5-20 12:3:9.27300,-388.40308,238.67300,-0.57357
2018-5-20 12:3:9.33500,-388.38936,238.66476,-0.57356
2018-5-20 12:3:9.38200,-388.36975,238.65298,-0.57356
2018-5-20 12:3:9.42900,-388.35603,238.64474,-0.57355
2018-5-20 12:3:9.49100,-388.33553,238.63242,-0.57355
2018-5-20 12:3:9.53800,-388.32270,238.62471,-0.57354
2018-5-20 12:3:9.58500,-388.30220,238.61240,-0.57354
2018-5-20 12:3:9.63200,-388.28170,238.60008,-0.57353
2018-5-20 12:3:9.69400,-388.26887,238.59237,-0.57353
2018-5-20 12:3:9.74100,-388.25520,238.58416,-0.57353
2018-5-20 12:3:9.78800,-388.22787,238.56774,-0.57352
2018-5-20 12:3:9.85000,-388.21420,238.55953,-0.57352
2018-5-20 12:3:9.89700,-388.19453,238.54771,-0.57352
2018-5-20 12:3:9.94400,-388.17404,238.53539,-0.57351
2018-5-20 12:3:9.99000,-388.15437,238.52358,-0.57351
2018-5-20 12:3:10.05300,-388.13387,238.51126,-0.57350
2018-5-20 12:3:10.10000,-388.11332,238.49891,-0.57350
2018-5-20 12:3:10.14600,-388.09371,238.48712,-0.57349
2018-5-20 12:3:10.19300,-388.07316,238.47477,-0.57349
2018-5-20 12:3:10.25600,-388.05266,238.46245,-0.57349
2018-5-20 12:3:10.30200,-388.02617,238.44652,-0.57348
2018-5-20 12:3:10.34900,-388.00567,238.43420,-0.57348
2018-5-20 12:3:10.41200,-387.98601,238.42238,-0.57348
2018-5-20 12:3:10.45800,-387.95868,238.40595,-0.57348
2018-5-20 12:3:10.50500,-387.93902,238.39413,-0.57348
2018-5-20 12:3:10.55200,-387.91170,238.37769,-0.57347
2018-5-20 12:3:10.61400,-387.89120,238.36537,-0.57347
2018-5-20 12:3:10.66100,-387.86471,238.34944,-0.57346
2018-5-20 12:3:10.70800,-387.83733,238.33298,-0.57346
2018-5-20 12:3:10.75500,-387.81083,238.31705,-0.57346
2018-5-20 12:3:10.81700,-387.78351,238.30062,-0.57345
2018-5-20 12:3:10.86400,-387.75702,238.28468,-0.57345
2018-5-20 12:3:10.91100,-387.72969,238.26825,-0.57345
2018-5-20 12:3:10.97300,-387.70320,238.25232,-0.57344
2018-5-20 12:3:11.02000,-387.67587,238.23588,-0.57344
2018-5-20 12:3:11.06700,-387.64938,238.21995,-0.57343
2018-5-20 12:3:11.11400,-387.62206,238.20352,-0.57343
2018-5-20 12:3:11.17600,-387.59556,238.18758,-0.57342
2018-5-20 12:3:11.22300,-387.56819,238.17112,-0.57341
2018-5-20 12:3:11.27000,-387.53486,238.15107,-0.57341
2018-5-20 12:3:11.31600,-387.50754,238.13464,-0.57340
2018-5-20 12:3:11.37900,-387.47422,238.11460,-0.57340
2018-5-20 12:3:11.42600,-387.44689,238.09816,-0.57339
2018-5-20 12:3:11.47200,-387.42040,238.08223,-0.57338
2018-5-20 12:3:11.53500,-387.39308,238.06579,-0.57338
2018-5-20 12:3:11.58200,-387.36659,238.04986,-0.57337
